"index","DEP","IVOL","O1","O2","O3","OVOL1","OVOL2","OVOL3","PRSUPY","RO","ROVOL","SAREA","TAU","USTAR","VOL","VOLEV","date","hour","day","month","year","Qout","wd_mgd","demand_mgd","Qbaseline","wd_imp_child_mgd","wd_cumulative_mgd","ps_nextdown_mgd"
"2003-03-13 11:30:00","1.87661009","37.79284684","0","0","389.1960424","0","0","31.63810754","0.1362693","389.1960424","31.63810754","210.49018","0.37437566","0.43887925","354.3081957","0.041065708","2003-03-13","11.5","13","3","2003","382.8211012","0",NA,NA,"0","0","0"
"2003-03-14 11:30:00","2.24782765","42.42048057","0","0","547.1031303","0","0","45.49961726","0","547.1031303","45.49961726","219.21591","0.43877254","0.4757215","433.4388949","0.024265545","2003-03-14","11.5","14","3","2003","550.5453688","0",NA,NA,"0","0","0"
"2003-03-15 11:30:00","1.90183511","30.1573991","0","0","389.9071337","0","0","32.41056434","0","389.9071337","32.41056434","211.08582","0.37931144","0.44235743","359.0030708","0.029540453","2003-03-15","11.5","15","3","2003","392.1678286","0",NA,NA,"0","0","0"
"2003-03-16 11:30:00","1.72099779","25.94721047","0","0","324.3406677","0","0","26.86610818","0.009526232","324.3406677","26.86610818","206.8311","0.34733122","0.42334158","321.1655235","0.040877247","2003-03-16","11.5","16","3","2003","325.079909","0",NA,NA,"0","0","0"
"2003-03-17 11:30:00","1.65611056","24.5272239","0","0","303.5112495","0","0","25.12517746","0.00130106","303.5112495","25.12517746","205.30338","0.3356817","0.416188","307.7780088","0.050436299","2003-03-17","11.5","17","3","2003","304.0146473","0",NA,NA,"0","0","0"
"2003-03-18 11:30:00","1.5664529","22.10169093","0","0","274.9967804","0","0","22.77322117","0.00346356","274.9967804","22.77322117","203.19246","0.31943391","0.40599049","289.4511464","0.050749432","2003-03-18","11.5","18","3","2003","275.5559762","0",NA,NA,"0","0","0"
"2003-03-19 11:30:00","1.48263828","19.93692279","0","0","248.607652","0","0","20.58998569","0.001948749","248.607652","20.58998569","201.2191","0.30408799","0.39611751","272.4902865","0.031678021","2003-03-19","11.5","19","3","2003","249.1388268","0",NA,NA,"0","0","0"
"2003-03-20 11:30:00","4.37784352","237.9934175","0","0","2555.2042847","0","0","207.83318933","2.154711","2555.2042847","207.83318933","283.98975","0.71734213","0.5930012","1024.69391","0.046375743","2003-03-20","11.5","20","3","2003","2514.7815909","0",NA,NA,"0","0","0"
"2003-03-21 11:30:00","3.56109741","97.11936092","0","0","1377.6440404","0","0","115.97347482","0.09484827","1377.6440404","115.97347482","250.11624","0.64809005","0.57742075","744.1617381","0.062455968","2003-03-21","11.5","21","3","2003","1403.2790453","0",NA,NA,"0","0","0"
"2003-03-22 11:30:00","2.53353587","52.51417844","0","0","705.1990306","0","0","58.98011764","0.002815215","705.1990306","58.98011764","225.93879","0.48632451","0.50067974","497.3420855","0.04908246","2003-03-22","11.5","22","3","2003","713.6594234","0",NA,NA,"0","0","0"
"2003-03-23 11:30:00","2.00592149","32.72034621","0","0","435.4309158","0","0","36.29572598","0","435.4309158","36.29572598","213.53161","0.39736517","0.45268104","381.1710332","0.042955615","2003-03-23","11.5","23","3","2003","439.1782844","0",NA,NA,"0","0","0"
"2003-03-24 11:30:00","1.68846951","23.90617585","0","0","313.9662666","0","0","26.09082079","0","313.9662666","26.09082079","206.06525","0.34145362","0.41967898","314.4976743","0.04259333","2003-03-24","11.5","24","3","2003","315.6989316","0",NA,NA,"0","0","0"
"2003-03-25 11:30:00","1.48855187","19.56401118","0","0","250.4848804","0","0","20.7824347","0","250.4848804","20.7824347","201.35833","0.30516136","0.39679282","273.6968244","0.044625955","2003-03-25","11.5","25","3","2003","251.4674599","0",NA,NA,"0","0","0"
"2003-03-26 11:30:00","1.48555528","22.84506051","0","0","250.1854973","0","0","20.51418678","0.2377396","250.1854973","20.51418678","201.28778","0.30440549","0.39597996","273.3132318","0.044212936","2003-03-26","11.5","26","3","2003","248.22166","0",NA,NA,"0","0","0"
"2003-03-27 11:30:00","1.62064115","22.51644691","0","0","292.2631315","0","0","24.26901587","0","292.2631315","24.26901587","204.46828","0.32923528","0.41211454","300.5486043","0.036713574","2003-03-27","11.5","27","3","2003","293.655092","0",NA,NA,"0","0","0"
"2003-03-28 11:30:00","1.42257495","17.75514332","0","0","230.2111708","0","0","19.10762429","0.06418118","230.2111708","19.10762429","199.80495","0.29297767","0.3887846","260.4550088","0.038195673","2003-03-28","11.5","28","3","2003","231.2022539","0",NA,NA,"0","0","0"
"2003-03-29 11:30:00","1.32212701","16.96225619","0","0","202.386116","0","0","16.70488294","0.1767527","202.386116","16.70488294","197.43998","0.27424765","0.37616122","240.4814879","0.051213323","2003-03-29","11.5","29","3","2003","202.1290836","0",NA,NA,"0","0","0"
"2003-03-30 11:30:00","2.01082344","45.31961584","0","0","459.7052282","0","0","37.34325385","0.4475544","459.7052282","37.34325385","213.64259","0.39677682","0.4505831","383.9888191","0.025816873","2003-03-30","11.5","30","3","2003","451.8533716","0",NA,NA,"0","0","0"
"2003-03-31 11:30:00","2.09387773","35.33117342","0","0","475.0997391","0","0","39.64774299","0.005310921","475.0997391","39.64774299","215.59812","0.41247411","0.46115203","400.0970764","0.022091143","2003-03-31","11.5","31","3","2003","479.7376901","0",NA,NA,"0","0","0"
"2003-04-01 11:30:00","1.69566259","23.56429315","0","0","316.3659541","0","0","26.32975968","0.0005188146","316.3659541","26.32975968","206.23459","0.34271197","0.42040547","316.0198962","0.027516305","2003-04-01","11.5","1","4","2003","318.5900921","0",NA,NA,"0","0","0"
"2003-04-02 11:30:00","1.44402051","18.15930581","0","0","236.7253164","0","0","19.66171161","0","236.7253164","19.66171161","200.30987","0.29693915","0.39139055","264.7579174","0.051480814","2003-04-02","11.5","2","4","2003","237.9067105","0",NA,NA,"0","0","0"
"2003-04-03 11:30:00","1.29830847","15.35638118","0","0","196.2980754","0","0","16.27540187","0","196.2980754","16.27540187","196.87919","0.26977034","0.37307861","235.7813873","0.063523077","2003-04-03","11.5","3","4","2003","196.9323626","0",NA,NA,"0","0","0"
"2003-04-04 11:30:00","1.20041228","13.61319439","0","0","171.5329056","0","0","14.21101614","0.009391286","171.5329056","14.21101614","194.5743","0.2512263","0.36003967","216.6001428","0.062776085","2003-04-04","11.5","4","4","2003","171.9532953","0",NA,NA,"0","0","0"
"2003-04-05 11:30:00","1.13250513","12.34243615","0","0","154.5285193","0","0","12.79695706","0.01894095","154.5285193","12.79695706","192.97547","0.23821826","0.35059994","203.4298197","0.051845305","2003-04-05","11.5","5","4","2003","154.8431804","0",NA,NA,"0","0","0"
"2003-04-06 11:30:00","1.0781753","11.31291083","0","0","141.0264149","0","0","11.67607188","0.0002205441","141.0264149","11.67607188","191.69631","0.22772301","0.34279205","192.9721012","0.030604134","2003-04-06","11.5","6","4","2003","141.2804698","0",NA,NA,"0","0","0"
"2003-04-07 11:30:00","2.1015587","52.93660518","0","0","547.0434615","0","0","44.61497176","0.644338","547.0434615","44.61497176","215.77547","0.40904896","0.45318193","407.9697393","0.032544539","2003-04-07","11.5","7","4","2003","539.8411583","0",NA,NA,"0","0","0"
"2003-04-08 11:30:00","1.79337246","24.87150351","0","0","352.5120532","0","0","29.47870978","0.05603206","352.5120532","29.47870978","208.53315","0.36001648","0.43073852","336.4318021","0.034472693","2003-04-08","11.5","8","4","2003","356.6923883","0",NA,NA,"0","0","0"
"2003-04-09 11:30:00","2.75187216","78.9389108","0","0","854.3817228","0","0","69.75387136","0.5471059","854.3817228","69.75387136","231.07854","0.52092432","0.51709935","549.0343297","0.035994102","2003-04-09","11.5","9","4","2003","844.0218435","0",NA,NA,"0","0","0"
"2003-04-10 11:30:00","2.37665147","61.47373867","0","0","624.8681615","0","0","50.33242718","0.304832","624.8681615","50.33242718","222.24746","0.45974243","0.48630333","463.1062113","0.037281503","2003-04-10","11.5","10","4","2003","609.0223689","0",NA,NA,"0","0","0"
"2003-04-11 11:30:00","3.060543","73.96453285","0","0","1046.9692917","0","0","88.11003637","0.2315463","1046.9692917","88.11003637","238.33895","0.56971285","0.54060918","623.0855611","0.03867321","2003-04-11","11.5","11","4","2003","1066.1314401","0",NA,NA,"0","0","0"
"2003-04-12 11:30:00","2.06983258","33.83371441","0","0","464.7543577","0","0","38.85793074","0","464.7543577","38.85793074","215.03321","0.40828787","0.45873931","394.9989484","0.049722049","2003-04-12","11.5","12","4","2003","470.180962","0",NA,NA,"0","0","0"
"2003-04-13 11:30:00","1.62158912","21.33698471","0","0","292.687254","0","0","24.38799103","0","292.687254","24.38799103","204.4906","0.32933693","0.41207539","300.8211962","0.043618146","2003-04-13","11.5","13","4","2003","295.0946915","0",NA,NA,"0","0","0"
"2003-04-14 11:30:00","1.3464165","15.70492788","0","0","209.0987333","0","0","17.37948108","0","209.0987333","17.37948108","198.01186","0.27877363","0.37920515","245.3142185","0.048435699","2003-04-14","11.5","14","4","2003","210.291721","0",NA,NA,"0","0","0"
"2003-04-15 11:30:00","1.18225611","12.88737174","0","0","166.9859473","0","0","13.85556106","0","166.9859473","13.85556106","194.14682","0.24774888","0.35751747","213.0784092","0.064004816","2003-04-15","11.5","15","4","2003","167.6522888","0",NA,NA,"0","0","0"
"2003-04-16 11:30:00","1.08318868","11.24076613","0","0","142.2735055","0","0","11.79162371","7.793142e-05","142.2735055","11.79162371","191.81435","0.22869043","0.34350922","193.9380054","0.076802405","2003-04-16","11.5","16","4","2003","142.6786469","0",NA,NA,"0","0","0"
"2003-04-17 11:30:00","1.01999282","10.10797282","0","0","126.6687056","0","0","10.49072464","0.008514644","126.6687056","10.49072464","190.32645","0.21639338","0.33415397","181.8516992","0.042553255","2003-04-17","11.5","17","4","2003","126.9377682","0",NA,NA,"0","0","0"
"2003-04-18 11:30:00","1.05916559","15.69808586","0","0","137.7441101","0","0","11.10069593","0.3824102","137.7441101","11.10069593","191.24874","0.22359849","0.33877432","189.7290293","0.033424429","2003-04-18","11.5","18","4","2003","134.3184207","0",NA,NA,"0","0","0"
"2003-04-19 11:30:00","1.58449964","22.00540106","0","0","280.7960676","0","0","23.2868801","0.07105359","280.7960676","23.2868801","203.61735","0.32266911","0.40796649","293.1784732","0.043114422","2003-04-19","11.5","19","4","2003","281.7712492","0",NA,NA,"0","0","0"
"2003-04-20 11:30:00","1.31035111","14.58866739","0","0","199.6933403","0","0","16.62006064","0.001262963","199.6933403","16.62006064","197.16272","0.27198645","0.37451613","238.2044303","0.049965595","2003-04-20","11.5","20","4","2003","201.1027338","0",NA,NA,"0","0","0"
"2003-04-21 11:30:00","1.11283111","11.27111491","0","0","149.6518141","0","0","12.43034597","0.04239308","149.6518141","12.43034597","192.51226","0.2344067","0.3477401","199.6526903","0.053269301","2003-04-21","11.5","21","4","2003","150.4071863","0",NA,NA,"0","0","0"
"2003-04-22 11:30:00","1.01329074","9.77225387","0","0","125.0267213","0","0","10.36496413","0.0409063","125.0267213","10.36496413","190.16865","0.21507753","0.33312426","180.5799395","0.051311102","2003-04-22","11.5","22","4","2003","125.4160659","0",NA,NA,"0","0","0"
"2003-04-23 11:30:00","0.94574373","8.59664623","0","0","108.53707","0","0","8.99218067","0","108.53707","8.99218067","188.57833","0.20179947","0.32268756","167.7760798","0.03578848","2003-04-23","11.5","23","4","2003","108.8053861","0",NA,NA,"0","0","0"
"2003-04-24 11:30:00","0.89340063","7.78712406","0","0","98.6542002","0","0","8.16771038","0","98.6542002","8.16771038","187.34763","0.19142985","0.31428616","157.9437002","0.037340504","2003-04-24","11.5","24","4","2003","98.8292956","0",NA,NA,"0","0","0"
"2003-04-25 11:30:00","0.86398922","8.06350662","0","0","94.0571308","0","0","7.75930723","0.1469863","94.0571308","7.75930723","186.65665","0.18556469","0.30941038","152.4574191","0.046582544","2003-04-25","11.5","25","4","2003","93.8876174","0",NA,NA,"0","0","0"
"2003-04-26 11:30:00","0.93247393","8.68290341","0","0","105.4140056","0","0","8.71283229","0.05638965","105.4140056","8.71283229","188.26597","0.19917761","0.32059061","165.2726765","0.053347233","2003-04-26","11.5","26","4","2003","105.4252707","0",NA,NA,"0","0","0"
"2003-04-27 11:30:00","0.88170243","7.56590237","0","0","96.8229208","0","0","8.01946632","0","96.8229208","8.01946632","187.0728","0.18910126","0.31236292","155.7581978","0.053935721","2003-04-27","11.5","27","4","2003","97.0355425","0",NA,NA,"0","0","0"
"2003-04-28 11:30:00","0.82049719","6.85194681","0","0","87.2779064","0","0","7.22809482","0","87.2779064","7.22809482","185.63487","0.17686314","0.30208838","144.3668893","0.058358448","2003-04-28","11.5","28","4","2003","87.4599473","0",NA,NA,"0","0","0"
"2003-04-29 11:30:00","0.7697958","6.27619529","0","0","79.4266901","0","0","6.5765629","0.003917892","79.4266901","6.5765629","184.44372","0.16663949","0.29322999","134.9970112","0.060914942","2003-04-29","11.5","29","4","2003","79.5764111","0",NA,NA,"0","0","0"
"2003-04-30 11:30:00","0.73920079","6.65374835","0","0","74.7207556","0","0","6.15442197","0.1646083","74.7207556","6.15442197","183.72493","0.16042002","0.28766719","129.3808066","0.06185029","2003-04-30","11.5","30","4","2003","74.4685058","0",NA,NA,"0","0","0"
"2003-05-01 11:30:00","0.78870814","6.32998023","0","0","82.3522065","0","0","6.82546455","0.00689479","82.3522065","6.82546455","184.88804","0.17045789","0.2965545","138.488409","0.074506227","2003-05-01","11.5","1","5","2003","82.588121","0",NA,NA,"0","0","0"
"2003-05-02 11:30:00","0.71894982","5.52099156","0","0","71.6062603","0","0","5.9344036","0.01197527","71.6062603","5.9344036","183.24917","0.15630248","0.28397831","125.6638746","0.075990445","2003-05-02","11.5","2","5","2003","71.8062835","0",NA,NA,"0","0","0"
"2003-05-03 11:30:00","0.66592285","4.96714012","0","0","63.5011724","0","0","5.25971528","0.006658524","63.5011724","5.25971528","182.00337","0.14543956","0.27394078","115.9910177","0.051544091","2003-05-03","11.5","3","5","2003","63.6425549","0",NA,NA,"0","0","0"
"2003-05-04 11:30:00","0.63723452","4.70769419","0","0","59.1388211","0","0","4.89311361","0.06881698","59.1388211","4.89311361","181.32939","0.13952508","0.26832182","110.7848577","0.045352839","2003-05-04","11.5","4","5","2003","59.2066747","0",NA,NA,"0","0","0"
"2003-05-05 11:30:00","0.6669483","5.53042267","0","0","63.6669257","0","0","5.24771704","0.158985","63.6669257","5.24771704","182.02747","0.14563453","0.27405639","116.1888342","0.036998745","2003-05-05","11.5","5","5","2003","63.4973762","0",NA,NA,"0","0","0"
"2003-05-06 11:30:00","0.64990065","4.75062573","0","0","61.0640759","0","0","5.05970232","0.002804261","61.0640759","5.05970232","181.62696","0.14213763","0.27080915","113.0825144","0.071621483","2003-05-06","11.5","6","5","2003","61.222398","0",NA,NA,"0","0","0"
"2003-05-07 11:30:00","0.65180817","5.87413569","0","0","61.3806419","0","0","5.03962706","0.210821","61.3806419","5.03962706","181.67177","0.14248673","0.27095685","113.4603132","0.087830809","2003-05-07","11.5","7","5","2003","60.9794874","0",NA,NA,"0","0","0"
"2003-05-08 11:30:00","0.78475705","7.09684807","0","0","81.7524004","0","0","6.74095561","0.1734816","81.7524004","6.74095561","184.79521","0.16964227","0.29578336","137.7725849","0.083417215","2003-05-08","11.5","8","5","2003","81.5655629","0",NA,NA,"0","0","0"
"2003-05-09 11:30:00","0.88596631","9.17971619","0","0","99.2965892","0","0","8.1642794","0.1697852","99.2965892","8.1642794","187.174","0.18985704","0.31268906","156.6430473","0.083996138","2003-05-09","11.5","9","5","2003","98.7877808","0",NA,NA,"0","0","0"
"2003-05-10 11:30:00","1.28905237","19.31181296","0","0","196.7502578","0","0","16.06601791","0.47091","196.7502578","16.06601791","196.66126","0.26740956","0.37018878","234.540144","0.093733931","2003-05-10","11.5","10","5","2003","194.3988167","0",NA,NA,"0","0","0"
"2003-05-11 11:30:00","1.23091237","12.53932595","0","0","179.3296394","0","0","14.95543849","0.01298707","179.3296394","14.95543849","195.2924","0.25693701","0.36392153","222.6389097","0.10409911","2003-05-11","11.5","11","5","2003","180.9608058","0",NA,NA,"0","0","0"
"2003-05-12 11:30:00","0.99469438","8.72839363","0","0","120.5070664","0","0","10.03117661","0.002330586","120.5070664","10.03117661","189.73082","0.21140772","0.33020422","177.0670001","0.059840332","2003-05-12","11.5","12","5","2003","121.3772369","0",NA,NA,"0","0","0"
"2003-05-13 11:30:00","0.85934365","6.89418717","0","0","93.3357306","0","0","7.74502591","0","93.3357306","7.74502591","186.54751","0.18463109","0.30861188","151.5964794","0.0539828","2003-05-13","11.5","13","5","2003","93.7148135","0",NA,NA,"0","0","0"
"2003-05-14 11:30:00","0.76001347","5.8883478","0","0","77.9217161","0","0","6.46168681","0","77.9217161","6.46168681","184.21389","0.16465141","0.29145363","133.20093","0.058449595","2003-05-14","11.5","14","5","2003","78.1864104","0",NA,NA,"0","0","0"
"2003-05-15 11:30:00","2.07610082","121.15462019","0","0","871.0696948","0","0","64.93235465","1.613687","871.0696948","64.93235465","216.16977","0.37780146","0.40644793","442.7366314","0.064480456","2003-05-15","11.5","15","5","2003","785.6814913","0",NA,NA,"0","0","0"
"2003-05-16 11:30:00","4.11588587","122.61535962","0","0","1876.8036016","0","0","160.54349454","0.4448825","1876.8036016","160.54349454","264.93612","0.72456612","0.60927062","894.7704493","0.082120653","2003-05-16","11.5","16","5","2003","1942.576284","0",NA,NA,"0","0","0"
"2003-05-17 11:30:00","2.52637984","50.99361547","0","0","703.7598801","0","0","59.01911577","0.0934717","703.7598801","59.01911577","225.77064","0.48499194","0.49984115","495.9775454","0.059623054","2003-05-17","11.5","17","5","2003","714.1313008","0",NA,NA,"0","0","0"
"2003-05-18 11:30:00","2.94776122","83.98860645","0","0","972.6427752","0","0","79.91757806","0.5516241","972.6427752","79.91757806","235.68548","0.55261758","0.53300735","594.5291011","0.061673465","2003-05-18","11.5","18","5","2003","967.0026945","0",NA,NA,"0","0","0"
"2003-05-19 11:30:00","2.27762144","41.07695683","0","0","567.1167882","0","0","47.50193008","0.007884157","567.1167882","47.50193008","219.91846","0.44360477","0.47810551","440.3120804","0.066632688","2003-05-19","11.5","19","5","2003","574.7733539","0",NA,NA,"0","0","0"
"2003-05-20 11:30:00","1.72645668","23.58650963","0","0","327.6532707","0","0","27.34842563","0.003652857","327.6532707","27.34842563","206.95906","0.34815014","0.4236276","322.4704043","0.075469111","2003-05-20","11.5","20","5","2003","330.9159501","0",NA,NA,"0","0","0"
"2003-05-21 11:30:00","1.82765577","34.28802236","0","0","373.9780477","0","0","30.62520464","0.3939306","373.9780477","30.62520464","209.33623","0.36548952","0.43322078","344.2454669","0.079609488","2003-05-21","11.5","21","5","2003","370.5649762","0",NA,NA,"0","0","0"
"2003-05-22 11:30:00","1.75632858","24.52131907","0","0","337.9586741","0","0","28.19553804","0.03850823","337.9586741","28.19553804","207.66207","0.35349072","0.42688266","328.6563009","0.076964382","2003-05-22","11.5","22","5","2003","341.1660103","0",NA,NA,"0","0","0"
"2003-05-23 11:30:00","1.44555018","18.46060276","0","0","237.03162","0","0","19.65576164","0.2315096","237.03162","19.65576164","200.34589","0.29723587","0.39160968","265.0501213","0.068682714","2003-05-23","11.5","23","5","2003","237.8347158","0",NA,NA,"0","0","0"
"2003-05-24 11:30:00","1.38962168","17.83948425","0","0","220.6586374","0","0","18.26379061","0.07071786","220.6586374","18.26379061","199.02909","0.28685806","0.38470394","253.8768431","0.084427291","2003-05-24","11.5","24","5","2003","220.9918664","0",NA,NA,"0","0","0"
"2003-05-25 11:30:00","1.34260516","16.28702295","0","0","207.5987231","0","0","17.20304342","0.1362014","207.5987231","17.20304342","197.92212","0.27808535","0.3787818","244.5337868","0.084706992","2003-05-25","11.5","25","5","2003","208.1568254","0",NA,NA,"0","0","0"
"2003-05-26 11:30:00","2.0400432","41.90724842","0","0","452.3551648","0","0","37.06724008","0.2857763","452.3551648","37.06724008","214.33259","0.40317675","0.4558706","388.555364","0.089155274","2003-05-26","11.5","26","5","2003","448.513605","0",NA,NA,"0","0","0"
"2003-05-27 11:30:00","1.6555379","21.92209641","0","0","303.5619946","0","0","25.3085916","0.08880967","303.5619946","25.3085916","205.2899","0.33544924","0.41585708","307.807251","0.078703365","2003-05-27","11.5","27","5","2003","306.2339584","0",NA,NA,"0","0","0"
"2003-05-28 11:30:00","1.42371402","18.02528727","0","0","230.4172541","0","0","19.10555092","0.131485","230.4172541","19.10555092","199.83177","0.29319816","0.3889467","260.6730728","0.076835934","2003-05-28","11.5","28","5","2003","231.1771662","0",NA,NA,"0","0","0"
"2003-05-29 11:30:00","1.25623157","13.99607623","0","0","185.6443367","0","0","15.42024267","0.04766895","185.6443367","15.42024267","195.88852","0.26180755","0.36749459","227.5297998","0.080540099","2003-05-29","11.5","29","5","2003","186.5849363","0",NA,NA,"0","0","0"
"2003-05-30 11:30:00","1.11516669","11.68351249","0","0","150.2208786","0","0","12.46131817","0.0009296273","150.2208786","12.46131817","192.56725","0.23486776","0.34810505","200.0934448","0.092251122","2003-05-30","11.5","30","5","2003","150.7819499","0",NA,NA,"0","0","0"
"2003-05-31 11:30:00","1.07973837","12.1915253","0","0","141.4445794","0","0","11.65566349","0.1870026","141.4445794","11.65566349","191.73311","0.22799885","0.34293765","193.2959817","0.086125182","2003-05-31","11.5","31","5","2003","141.0335282","0",NA,NA,"0","0","0"
"2003-06-01 11:30:00","1.09784647","11.35286423","0","0","145.9168294","0","0","12.10287019","0.003645659","145.9168294","12.10287019","192.15946","0.23152148","0.34561424","196.7598495","0.071381442","2003-06-01","11.5","1","6","2003","146.4447293","0",NA,NA,"0","0","0"
"2003-06-02 11:30:00","1.00122838","9.55661376","0","0","122.0647144","0","0","10.12172373","0","122.0647144","10.12172373","189.88465","0.21271543","0.33129083","178.2857895","0.067125104","2003-06-02","11.5","2","6","2003","122.4728571","0",NA,NA,"0","0","0"
"2003-06-03 11:30:00","1.17933677","18.16868591","0","0","168.4900602","0","0","13.64614813","0.4678961","168.4900602","13.64614813","194.07809","0.24648501","0.35514557","213.1664346","0.073316919","2003-06-03","11.5","3","6","2003","165.1183923","0",NA,NA,"0","0","0"
"2003-06-04 11:30:00","1.76252949","29.27246714","0","0","338.0734584","0","0","27.83669758","0.278721","338.0734584","27.83669758","207.80884","0.35468264","0.42771194","329.8556722","0.108431559","2003-06-04","11.5","4","6","2003","336.8240407","0",NA,NA,"0","0","0"
"2003-06-05 11:30:00","1.58674768","20.72345432","0","0","281.6101748","0","0","23.45404426","0.01904086","281.6101748","23.45404426","203.67028","0.323019","0.40809966","293.7017161","0.095556683","2003-06-05","11.5","5","6","2003","283.7939356","0",NA,NA,"0","0","0"
"2003-06-06 11:30:00","1.29384466","14.42294021","0","0","195.2950026","0","0","16.24556386","0.000557845","195.2950026","16.24556386","196.77409","0.26888814","0.37239026","234.9424229","0.095555161","2003-06-06","11.5","6","6","2003","196.5713228","0",NA,NA,"0","0","0"
"2003-06-07 11:30:00","2.9725598","101.41087294","0","0","1085.659942","0","0","88.59742506","0.9977167","1085.659942","88.59742506","236.27072","0.54781243","0.52142516","615.4340954","0.128497351","2003-06-07","11.5","7","6","2003","1072.0288433","0",NA,NA,"0","0","0"
"2003-06-08 11:30:00","2.24412707","40.3612841","0","0","551.063825","0","0","46.11896722","0.1863515","551.063825","46.11896722","219.1312","0.4379025","0.47497028","433.0290731","0.120082905","2003-06-08","11.5","8","6","2003","558.0395033","0",NA,NA,"0","0","0"
"2003-06-09 11:30:00","1.90055371","28.87081488","0","0","393.6434504","0","0","32.84779159","0.03189021","393.6434504","32.84779159","211.05397","0.37889903","0.4418957","358.9381994","0.11774364","2003-06-09","11.5","9","6","2003","397.4582783","0",NA,NA,"0","0","0"
"2003-06-10 11:30:00","1.47060436","17.75410942","0","0","245.4826393","0","0","20.46346362","0.001250835","245.4826393","20.46346362","200.93577","0.30177424","0.39444816","270.1716347","0.112224751","2003-06-10","11.5","10","6","2003","247.6079099","0",NA,NA,"0","0","0"
"2003-06-11 11:30:00","1.25445332","15.35596442","0","0","185.2149035","0","0","15.30025987","0.2046523","185.2149035","15.30025987","195.84665","0.26145406","0.36721364","227.1971925","0.133708334","2003-06-11","11.5","11","6","2003","185.1331444","0",NA,NA,"0","0","0"
"2003-06-12 11:30:00","1.44504519","24.03975534","0","0","242.4198634","0","0","19.73862092","0.4238382","242.4198634","19.73862092","200.33371","0.29645116","0.39000319","265.6883208","0.138463049","2003-06-12","11.5","12","6","2003","238.8373131","0",NA,NA,"0","0","0"
"2003-06-13 11:30:00","1.94286271","37.21409845","0","0","418.982151","0","0","34.35974797","0.3633865","418.982151","34.35974797","212.04783","0.38576011","0.44525966","368.5823085","0.138636156","2003-06-13","11.5","13","6","2003","415.7529504","0",NA,NA,"0","0","0"
"2003-06-14 11:30:00","2.25379792","52.02211253","0","0","574.8789457","0","0","46.93510334","0.5378991","574.8789457","46.93510334","219.36247","0.43840762","0.47407271","436.9917539","0.142999726","2003-06-14","11.5","14","6","2003","567.9147504","0",NA,NA,"0","0","0"
"2003-06-15 11:30:00","2.23979532","38.05969763","0","0","550.2994919","0","0","46.30126556","0.0370973","550.2994919","46.30126556","219.02986","0.43708259","0.47442713","432.2166214","0.120467205","2003-06-15","11.5","15","6","2003","560.2453132","0",NA,NA,"0","0","0"
"2003-06-16 11:30:00","1.67146386","22.16832391","0","0","308.9230118","0","0","25.77765544","0.04304161","308.9230118","25.77765544","205.66476","0.33829434","0.41758691","311.1085358","0.105138567","2003-06-16","11.5","16","6","2003","311.9096309","0",NA,NA,"0","0","0"
"2003-06-17 11:30:00","1.71217198","33.3395497","0","0","332.4298884","0","0","26.94761912","0.5836228","332.4298884","26.94761912","206.61926","0.34478622","0.42051528","320.4176331","0.084014831","2003-06-17","11.5","17","6","2003","326.0661914","0",NA,NA,"0","0","0"
"2003-06-18 11:30:00","2.03557955","33.95032136","0","0","448.7424304","0","0","37.38095546","0.1481077","448.7424304","37.38095546","214.22843","0.40245093","0.45552109","387.5640272","0.118800052","2003-06-18","11.5","18","6","2003","452.309561","0",NA,NA,"0","0","0"
"2003-06-19 11:30:00","2.760958","75.2513082","0","0","856.3668187","0","0","70.27295732","0.566049","856.3668187","70.27295732","231.28996","0.52231066","0.51785871","551.4784253","0.138588393","2003-06-19","11.5","19","6","2003","850.3027836","0",NA,NA,"0","0","0"
"2003-06-20 11:30:00","3.20802443","98.39587927","0","0","1162.9332275","0","0","95.78431892","0.5154648","1162.9332275","95.78431892","241.80915","0.59099012","0.54913327","662.8312047","0.118053651","2003-06-20","11.5","20","6","2003","1158.990259","0",NA,NA,"0","0","0"
"2003-06-21 11:30:00","2.34543822","43.69704119","0","0","601.8503189","0","0","50.41367849","0.1586461","601.8503189","50.41367849","221.51328","0.45503215","0.48426346","455.2559115","0.091062508","2003-06-21","11.5","21","6","2003","610.0055097","0",NA,NA,"0","0","0"
"2003-06-22 11:30:00","1.83430523","26.73896249","0","0","366.7106743","0","0","30.60808921","0.0002269724","366.7106743","30.60808921","209.49645","0.36731423","0.43515702","344.930987","0.100097548","2003-06-22","11.5","22","6","2003","370.3578794","0",NA,NA,"0","0","0"
"2003-06-23 11:30:00","1.47279589","18.24110727","0","0","245.8381259","0","0","20.46430953","0","245.8381259","20.46430953","200.98737","0.30221014","0.39478569","270.5785046","0.114732144","2003-06-23","11.5","23","6","2003","247.6181454","0",NA,NA,"0","0","0"
"2003-06-24 11:30:00","1.25839964","14.19828133","0","0","186.1906624","0","0","15.46180693","0","186.1906624","15.46180693","195.93956","0.26222","0.36778808","227.9529419","0.126286543","2003-06-24","11.5","24","6","2003","187.0878639","0",NA,NA,"0","0","0"
