"","area_sqmi","wd_upstream_mgd","ps_upstream_mgd","Qreach","Qlake","imp_off","wd_mgd","ps_mgd","ps_trib_mgd","wd_trib_mgd","name","description","componentid","subshedid","dt","month","day","year","thisdate","time","timestamp","run_mode","season","ps_cumulative_mgd","wd_cumulative_mgd","flow_mode","week","Listen.on.Parent","Send.to.Children","Send.to.Parent","Listen.to.Children","Qout"
"3815",NA,"0.220908581","0.1929300"," 150.362437"," 140.154388","1","0","0","0","0",NA,NA,"0",NA,NA," 6","11","1994","1994-06-11",NA,"1994-06-11","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 150.362437"
"3816",NA,"0.220908581","0.1929300"," 157.641926"," 150.362437","1","0","0","0","0",NA,NA,"0",NA,NA," 6","12","1994","1994-06-12",NA,"1994-06-12","2",NA,"0.1929300","0.220908581","0","23","0","0","0","0"," 157.641926"
"3817",NA,"0.220908581","0.1929300"," 155.537332"," 157.641926","1","0","0","0","0",NA,NA,"0",NA,NA," 6","13","1994","1994-06-13",NA,"1994-06-13","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 155.537332"
"3818",NA,"0.220908581","0.1929300"," 151.416923"," 155.537332","1","0","0","0","0",NA,NA,"0",NA,NA," 6","14","1994","1994-06-14",NA,"1994-06-14","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 151.416923"
"3819",NA,"0.220908581","0.1929300"," 145.209069"," 151.416923","1","0","0","0","0",NA,NA,"0",NA,NA," 6","15","1994","1994-06-15",NA,"1994-06-15","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 145.209069"
"3820",NA,"0.220908581","0.1929300"," 137.404512"," 145.209069","1","0","0","0","0",NA,NA,"0",NA,NA," 6","16","1994","1994-06-16",NA,"1994-06-16","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 137.404512"
"3821",NA,"0.220908581","0.1929300"," 130.580678"," 137.404512","1","0","0","0","0",NA,NA,"0",NA,NA," 6","17","1994","1994-06-17",NA,"1994-06-17","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 130.580678"
"3822",NA,"0.220908581","0.1929300"," 125.061922"," 130.580678","1","0","0","0","0",NA,NA,"0",NA,NA," 6","18","1994","1994-06-18",NA,"1994-06-18","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 125.061922"
"3823",NA,"0.220908581","0.1929300"," 119.999233"," 125.061922","1","0","0","0","0",NA,NA,"0",NA,NA," 6","19","1994","1994-06-19",NA,"1994-06-19","2",NA,"0.1929300","0.220908581","0","24","0","0","0","0"," 119.999233"
"3824",NA,"0.220908581","0.1929300"," 113.286520"," 119.999233","1","0","0","0","0",NA,NA,"0",NA,NA," 6","20","1994","1994-06-20",NA,"1994-06-20","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 113.286520"
"3825",NA,"0.220908581","0.1929300"," 107.261115"," 113.286520","1","0","0","0","0",NA,NA,"0",NA,NA," 6","21","1994","1994-06-21",NA,"1994-06-21","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 107.261115"
"3826",NA,"0.220908581","0.1929300"," 105.270732"," 107.261115","1","0","0","0","0",NA,NA,"0",NA,NA," 6","22","1994","1994-06-22",NA,"1994-06-22","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 105.270732"
"3827",NA,"0.220908581","0.1929300"," 102.234405"," 105.270732","1","0","0","0","0",NA,NA,"0",NA,NA," 6","23","1994","1994-06-23",NA,"1994-06-23","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0"," 102.234405"
"3828",NA,"0.220908581","0.1929300","  97.438841"," 102.234405","1","0","0","0","0",NA,NA,"0",NA,NA," 6","24","1994","1994-06-24",NA,"1994-06-24","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0","  97.438841"
"3829",NA,"0.220908581","0.1929300","  92.736197","  97.438841","1","0","0","0","0",NA,NA,"0",NA,NA," 6","25","1994","1994-06-25",NA,"1994-06-25","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0","  92.736197"
"3830",NA,"0.220908581","0.1929300","  87.584908","  92.736197","1","0","0","0","0",NA,NA,"0",NA,NA," 6","26","1994","1994-06-26",NA,"1994-06-26","2",NA,"0.1929300","0.220908581","0","25","0","0","0","0","  87.584908"
"3831",NA,"0.220908581","0.1929300","  91.364281","  87.584908","1","0","0","0","0",NA,NA,"0",NA,NA," 6","27","1994","1994-06-27",NA,"1994-06-27","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0","  91.364281"
"3832",NA,"0.220908581","0.1929300"," 107.851871","  91.364281","1","0","0","0","0",NA,NA,"0",NA,NA," 6","28","1994","1994-06-28",NA,"1994-06-28","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 107.851871"
"3833",NA,"0.220908581","0.1929300"," 130.642941"," 107.851871","1","0","0","0","0",NA,NA,"0",NA,NA," 6","29","1994","1994-06-29",NA,"1994-06-29","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 130.642941"
"3834",NA,"0.220908581","0.1929300"," 149.545744"," 130.642941","1","0","0","0","0",NA,NA,"0",NA,NA," 6","30","1994","1994-06-30",NA,"1994-06-30","2",NA,"0.1929300","0.220908581","0","26","0","0","0","0"," 149.545744"
"3835",NA,"0.220908581","0.1625580"," 138.710432"," 149.545744","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 1","1994","1994-07-01",NA,"1994-07-01","2",NA,"0.1625580","0.220908581","0","26","0","0","0","0"," 138.710432"
"3836",NA,"0.305562754","0.1625580"," 121.918689"," 138.710432","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 2","1994","1994-07-02",NA,"1994-07-02","2",NA,"0.1625580","0.305562754","0","26","0","0","0","0"," 121.918689"
"3837",NA,"0.305562754","0.1625580"," 112.727005"," 121.918689","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 3","1994","1994-07-03",NA,"1994-07-03","2",NA,"0.1625580","0.305562754","0","26","0","0","0","0"," 112.727005"
"3838",NA,"0.305562754","0.1625580"," 102.438982"," 112.727005","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 4","1994","1994-07-04",NA,"1994-07-04","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0"," 102.438982"
"3839",NA,"0.305562754","0.1625580","  97.125448"," 102.438982","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 5","1994","1994-07-05",NA,"1994-07-05","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  97.125448"
"3840",NA,"0.305562754","0.1625580","  90.823635","  97.125448","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 6","1994","1994-07-06",NA,"1994-07-06","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  90.823635"
"3841",NA,"0.305562754","0.1625580","  86.529275","  90.823635","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 7","1994","1994-07-07",NA,"1994-07-07","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  86.529275"
"3842",NA,"0.305562754","0.1625580","  82.511791","  86.529275","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 8","1994","1994-07-08",NA,"1994-07-08","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  82.511791"
"3843",NA,"0.305562754","0.1625580","  78.849016","  82.511791","1","0","0","0","0",NA,NA,"0",NA,NA," 7"," 9","1994","1994-07-09",NA,"1994-07-09","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  78.849016"
"3844",NA,"0.305562754","0.1625580","  74.867076","  78.849016","1","0","0","0","0",NA,NA,"0",NA,NA," 7","10","1994","1994-07-10",NA,"1994-07-10","2",NA,"0.1625580","0.305562754","0","27","0","0","0","0","  74.867076"
"3845",NA,"0.305562754","0.1625580","  70.063126","  74.867076","1","0","0","0","0",NA,NA,"0",NA,NA," 7","11","1994","1994-07-11",NA,"1994-07-11","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  70.063126"
"3846",NA,"0.305562754","0.1625580","  64.966299","  70.063126","1","0","0","0","0",NA,NA,"0",NA,NA," 7","12","1994","1994-07-12",NA,"1994-07-12","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  64.966299"
"3847",NA,"0.305562754","0.1625580","  60.202785","  64.966299","1","0","0","0","0",NA,NA,"0",NA,NA," 7","13","1994","1994-07-13",NA,"1994-07-13","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  60.202785"
"3848",NA,"0.305562754","0.1625580","  55.825133","  60.202785","1","0","0","0","0",NA,NA,"0",NA,NA," 7","14","1994","1994-07-14",NA,"1994-07-14","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  55.825133"
"3849",NA,"0.305562754","0.1625580","  51.695279","  55.825133","1","0","0","0","0",NA,NA,"0",NA,NA," 7","15","1994","1994-07-15",NA,"1994-07-15","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  51.695279"
"3850",NA,"0.305562754","0.1625580","  47.814712","  51.695279","1","0","0","0","0",NA,NA,"0",NA,NA," 7","16","1994","1994-07-16",NA,"1994-07-16","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  47.814712"
"3851",NA,"0.305562754","0.1625580","  44.929264","  47.814712","1","0","0","0","0",NA,NA,"0",NA,NA," 7","17","1994","1994-07-17",NA,"1994-07-17","2",NA,"0.1625580","0.305562754","0","28","0","0","0","0","  44.929264"
"3852",NA,"0.305562754","0.1625580","  42.632746","  44.929264","1","0","0","0","0",NA,NA,"0",NA,NA," 7","18","1994","1994-07-18",NA,"1994-07-18","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0","  42.632746"
"3853",NA,"0.305562754","0.1625580","  40.047189","  42.632746","1","0","0","0","0",NA,NA,"0",NA,NA," 7","19","1994","1994-07-19",NA,"1994-07-19","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0","  40.047189"
"3854",NA,"0.305562754","0.1625580","  67.831465","  40.047189","1","0","0","0","0",NA,NA,"0",NA,NA," 7","20","1994","1994-07-20",NA,"1994-07-20","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0","  67.831465"
"3855",NA,"0.305562754","0.1625580"," 157.554504","  67.831465","1","0","0","0","0",NA,NA,"0",NA,NA," 7","21","1994","1994-07-21",NA,"1994-07-21","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0"," 157.554504"
"3856",NA,"0.305562754","0.1625580"," 213.856361"," 157.554504","1","0","0","0","0",NA,NA,"0",NA,NA," 7","22","1994","1994-07-22",NA,"1994-07-22","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0"," 213.856361"
"3857",NA,"0.305562754","0.1625580"," 194.776211"," 213.856361","1","0","0","0","0",NA,NA,"0",NA,NA," 7","23","1994","1994-07-23",NA,"1994-07-23","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0"," 194.776211"
"3858",NA,"0.305562754","0.1625580"," 208.558403"," 194.776211","1","0","0","0","0",NA,NA,"0",NA,NA," 7","24","1994","1994-07-24",NA,"1994-07-24","2",NA,"0.1625580","0.305562754","0","29","0","0","0","0"," 208.558403"
"3859",NA,"0.305562754","0.1625580"," 227.472366"," 208.558403","1","0","0","0","0",NA,NA,"0",NA,NA," 7","25","1994","1994-07-25",NA,"1994-07-25","2",NA,"0.1625580","0.305562754","0","30","0","0","0","0"," 227.472366"
"3860",NA,"0.305562754","0.1625580"," 217.579928"," 227.472366","1","0","0","0","0",NA,NA,"0",NA,NA," 7","26","1994","1994-07-26",NA,"1994-07-26","2",NA,"0.1625580","0.305562754","0","30","0","0","0","0"," 217.579928"
"3861",NA,"0.305562754","0.1625580"," 190.682788"," 217.579928","1","0","0","0","0",NA,NA,"0",NA,NA," 7","27","1994","1994-07-27",NA,"1994-07-27","2",NA,"0.1625580","0.305562754","0","30","0","0","0","0"," 190.682788"
"3862",NA,"0.305562754","0.1625580"," 168.105717"," 190.682788","1","0","0","0","0",NA,NA,"0",NA,NA," 7","28","1994","1994-07-28",NA,"1994-07-28","2",NA,"0.1625580","0.305562754","0","30","0","0","0","0"," 168.105717"
"3863",NA,"0.305562754","0.1625580"," 315.665716"," 168.105717","1","0","0","0","0",NA,NA,"0",NA,NA," 7","29","1994","1994-07-29",NA,"1994-07-29","2",NA,"0.1625580","0.305562754","0","30","0","0","0","0"," 315.665716"
"3864",NA,"0.305562754","0.1625580"," 443.008170"," 315.665716","1","0","0","0","0",NA,NA,"0",NA,NA," 7","30","1994","1994-07-30",NA,"1994-07-30","2",NA,"0.1625580","0.305562754","0","30","0","0","0","0"," 443.008170"
"3865",NA,"0.305562754","0.1625580"," 509.383010"," 443.008170","1","0","0","0","0",NA,NA,"0",NA,NA," 7","31","1994","1994-07-31",NA,"1994-07-31","2",NA,"0.1625580","0.305562754","0","30","0","0","0","0"," 509.383010"
"3866",NA,"0.305562754","0.1771423"," 460.611353"," 509.383010","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 1","1994","1994-08-01",NA,"1994-08-01","2",NA,"0.1771423","0.305562754","0","31","0","0","0","0"," 460.611353"
"3867",NA,"0.304606763","0.1771423"," 331.355537"," 460.611353","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 2","1994","1994-08-02",NA,"1994-08-02","2",NA,"0.1771423","0.304606763","0","31","0","0","0","0"," 331.355537"
"3868",NA,"0.304606763","0.1771423"," 277.127865"," 331.355537","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 3","1994","1994-08-03",NA,"1994-08-03","2",NA,"0.1771423","0.304606763","0","31","0","0","0","0"," 277.127865"
"3869",NA,"0.304606763","0.1771423"," 225.803860"," 277.127865","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 4","1994","1994-08-04",NA,"1994-08-04","2",NA,"0.1771423","0.304606763","0","31","0","0","0","0"," 225.803860"
"3870",NA,"0.304606763","0.1771423"," 210.862573"," 225.803860","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 5","1994","1994-08-05",NA,"1994-08-05","2",NA,"0.1771423","0.304606763","0","31","0","0","0","0"," 210.862573"
"3871",NA,"0.304606763","0.1771423"," 188.486124"," 210.862573","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 6","1994","1994-08-06",NA,"1994-08-06","2",NA,"0.1771423","0.304606763","0","31","0","0","0","0"," 188.486124"
"3872",NA,"0.304606763","0.1771423"," 191.950715"," 188.486124","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 7","1994","1994-08-07",NA,"1994-08-07","2",NA,"0.1771423","0.304606763","0","31","0","0","0","0"," 191.950715"
"3873",NA,"0.304606763","0.1771423"," 182.150706"," 191.950715","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 8","1994","1994-08-08",NA,"1994-08-08","2",NA,"0.1771423","0.304606763","0","32","0","0","0","0"," 182.150706"
"3874",NA,"0.304606763","0.1771423"," 174.320500"," 182.150706","1","0","0","0","0",NA,NA,"0",NA,NA," 8"," 9","1994","1994-08-09",NA,"1994-08-09","2",NA,"0.1771423","0.304606763","0","32","0","0","0","0"," 174.320500"
"3875",NA,"0.304606763","0.1771423"," 164.575739"," 174.320500","1","0","0","0","0",NA,NA,"0",NA,NA," 8","10","1994","1994-08-10",NA,"1994-08-10","2",NA,"0.1771423","0.304606763","0","32","0","0","0","0"," 164.575739"
"3876",NA,"0.304606763","0.1771423"," 156.743993"," 164.575739","1","0","0","0","0",NA,NA,"0",NA,NA," 8","11","1994","1994-08-11",NA,"1994-08-11","2",NA,"0.1771423","0.304606763","0","32","0","0","0","0"," 156.743993"
"3877",NA,"0.304606763","0.1771423"," 151.160450"," 156.743993","1","0","0","0","0",NA,NA,"0",NA,NA," 8","12","1994","1994-08-12",NA,"1994-08-12","2",NA,"0.1771423","0.304606763","0","32","0","0","0","0"," 151.160450"
"3878",NA,"0.304606763","0.1771423"," 143.959525"," 151.160450","1","0","0","0","0",NA,NA,"0",NA,NA," 8","13","1994","1994-08-13",NA,"1994-08-13","2",NA,"0.1771423","0.304606763","0","32","0","0","0","0"," 143.959525"
"3879",NA,"0.304606763","0.1771423"," 137.806550"," 143.959525","1","0","0","0","0",NA,NA,"0",NA,NA," 8","14","1994","1994-08-14",NA,"1994-08-14","2",NA,"0.1771423","0.304606763","0","32","0","0","0","0"," 137.806550"
"3880",NA,"0.304606763","0.1771423"," 132.498991"," 137.806550","1","0","0","0","0",NA,NA,"0",NA,NA," 8","15","1994","1994-08-15",NA,"1994-08-15","2",NA,"0.1771423","0.304606763","0","33","0","0","0","0"," 132.498991"
"3881",NA,"0.304606763","0.1771423"," 127.568094"," 132.498991","1","0","0","0","0",NA,NA,"0",NA,NA," 8","16","1994","1994-08-16",NA,"1994-08-16","2",NA,"0.1771423","0.304606763","0","33","0","0","0","0"," 127.568094"
"3882",NA,"0.304606763","0.1771423"," 126.303685"," 127.568094","1","0","0","0","0",NA,NA,"0",NA,NA," 8","17","1994","1994-08-17",NA,"1994-08-17","2",NA,"0.1771423","0.304606763","0","33","0","0","0","0"," 126.303685"
"3883",NA,"0.304606763","0.1771423"," 241.080924"," 126.303685","1","0","0","0","0",NA,NA,"0",NA,NA," 8","18","1994","1994-08-18",NA,"1994-08-18","2",NA,"0.1771423","0.304606763","0","33","0","0","0","0"," 241.080924"
"3884",NA,"0.304606763","0.1771423"," 644.485358"," 241.080924","1","0","0","0","0",NA,NA,"0",NA,NA," 8","19","1994","1994-08-19",NA,"1994-08-19","2",NA,"0.1771423","0.304606763","0","33","0","0","0","0"," 644.485358"
"3885",NA,"0.304606763","0.1771423","1255.457465"," 644.485358","1","0","0","0","0",NA,NA,"0",NA,NA," 8","20","1994","1994-08-20",NA,"1994-08-20","2",NA,"0.1771423","0.304606763","0","33","0","0","0","0","1255.457465"
"3886",NA,"0.304606763","0.1771423","1284.592871","1255.457465","1","0","0","0","0",NA,NA,"0",NA,NA," 8","21","1994","1994-08-21",NA,"1994-08-21","2",NA,"0.1771423","0.304606763","0","33","0","0","0","0","1284.592871"
"3887",NA,"0.304606763","0.1771423"," 845.938247","1284.592871","1","0","0","0","0",NA,NA,"0",NA,NA," 8","22","1994","1994-08-22",NA,"1994-08-22","2",NA,"0.1771423","0.304606763","0","34","0","0","0","0"," 845.938247"
"3888",NA,"0.304606763","0.1771423"," 538.820856"," 845.938247","1","0","0","0","0",NA,NA,"0",NA,NA," 8","23","1994","1994-08-23",NA,"1994-08-23","2",NA,"0.1771423","0.304606763","0","34","0","0","0","0"," 538.820856"
"3889",NA,"0.304606763","0.1771423"," 361.117910"," 538.820856","1","0","0","0","0",NA,NA,"0",NA,NA," 8","24","1994","1994-08-24",NA,"1994-08-24","2",NA,"0.1771423","0.304606763","0","34","0","0","0","0"," 361.117910"
"3890",NA,"0.304606763","0.1771423"," 309.290505"," 361.117910","1","0","0","0","0",NA,NA,"0",NA,NA," 8","25","1994","1994-08-25",NA,"1994-08-25","2",NA,"0.1771423","0.304606763","0","34","0","0","0","0"," 309.290505"
"3891",NA,"0.304606763","0.1771423"," 272.500509"," 309.290505","1","0","0","0","0",NA,NA,"0",NA,NA," 8","26","1994","1994-08-26",NA,"1994-08-26","2",NA,"0.1771423","0.304606763","0","34","0","0","0","0"," 272.500509"
"3892",NA,"0.304606763","0.1771423"," 248.844508"," 272.500509","1","0","0","0","0",NA,NA,"0",NA,NA," 8","27","1994","1994-08-27",NA,"1994-08-27","2",NA,"0.1771423","0.304606763","0","34","0","0","0","0"," 248.844508"
"3893",NA,"0.304606763","0.1771423"," 236.050865"," 248.844508","1","0","0","0","0",NA,NA,"0",NA,NA," 8","28","1994","1994-08-28",NA,"1994-08-28","2",NA,"0.1771423","0.304606763","0","34","0","0","0","0"," 236.050865"
"3894",NA,"0.304606763","0.1771423"," 226.578573"," 236.050865","1","0","0","0","0",NA,NA,"0",NA,NA," 8","29","1994","1994-08-29",NA,"1994-08-29","2",NA,"0.1771423","0.304606763","0","35","0","0","0","0"," 226.578573"
"3895",NA,"0.304606763","0.1771423"," 221.328869"," 226.578573","1","0","0","0","0",NA,NA,"0",NA,NA," 8","30","1994","1994-08-30",NA,"1994-08-30","2",NA,"0.1771423","0.304606763","0","35","0","0","0","0"," 221.328869"
"3896",NA,"0.304606763","0.1771423"," 214.137959"," 221.328869","1","0","0","0","0",NA,NA,"0",NA,NA," 8","31","1994","1994-08-31",NA,"1994-08-31","2",NA,"0.1771423","0.304606763","0","35","0","0","0","0"," 214.137959"
"3897",NA,"0.304606763","0.1617097"," 205.702704"," 214.137959","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 1","1994","1994-09-01",NA,"1994-09-01","2",NA,"0.1617097","0.304606763","0","35","0","0","0","0"," 205.702704"
"3898",NA,"0.267752908","0.1617097"," 197.355210"," 205.702704","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 2","1994","1994-09-02",NA,"1994-09-02","2",NA,"0.1617097","0.267752908","0","35","0","0","0","0"," 197.355210"
"3899",NA,"0.267752908","0.1617097"," 189.481850"," 197.355210","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 3","1994","1994-09-03",NA,"1994-09-03","2",NA,"0.1617097","0.267752908","0","35","0","0","0","0"," 189.481850"
"3900",NA,"0.267752908","0.1617097"," 181.815139"," 189.481850","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 4","1994","1994-09-04",NA,"1994-09-04","2",NA,"0.1617097","0.267752908","0","35","0","0","0","0"," 181.815139"
"3901",NA,"0.267752908","0.1617097"," 175.231645"," 181.815139","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 5","1994","1994-09-05",NA,"1994-09-05","2",NA,"0.1617097","0.267752908","0","36","0","0","0","0"," 175.231645"
"3902",NA,"0.267752908","0.1617097"," 168.536366"," 175.231645","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 6","1994","1994-09-06",NA,"1994-09-06","2",NA,"0.1617097","0.267752908","0","36","0","0","0","0"," 168.536366"
"3903",NA,"0.267752908","0.1617097"," 162.216969"," 168.536366","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 7","1994","1994-09-07",NA,"1994-09-07","2",NA,"0.1617097","0.267752908","0","36","0","0","0","0"," 162.216969"
"3904",NA,"0.267752908","0.1617097"," 156.131457"," 162.216969","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 8","1994","1994-09-08",NA,"1994-09-08","2",NA,"0.1617097","0.267752908","0","36","0","0","0","0"," 156.131457"
"3905",NA,"0.267752908","0.1617097"," 150.167675"," 156.131457","1","0","0","0","0",NA,NA,"0",NA,NA," 9"," 9","1994","1994-09-09",NA,"1994-09-09","2",NA,"0.1617097","0.267752908","0","36","0","0","0","0"," 150.167675"
"3906",NA,"0.267752908","0.1617097"," 144.375268"," 150.167675","1","0","0","0","0",NA,NA,"0",NA,NA," 9","10","1994","1994-09-10",NA,"1994-09-10","2",NA,"0.1617097","0.267752908","0","36","0","0","0","0"," 144.375268"
"3907",NA,"0.267752908","0.1617097"," 138.729632"," 144.375268","1","0","0","0","0",NA,NA,"0",NA,NA," 9","11","1994","1994-09-11",NA,"1994-09-11","2",NA,"0.1617097","0.267752908","0","36","0","0","0","0"," 138.729632"
"3908",NA,"0.267752908","0.1617097"," 133.249336"," 138.729632","1","0","0","0","0",NA,NA,"0",NA,NA," 9","12","1994","1994-09-12",NA,"1994-09-12","2",NA,"0.1617097","0.267752908","0","37","0","0","0","0"," 133.249336"
"3909",NA,"0.267752908","0.1617097"," 127.906754"," 133.249336","1","0","0","0","0",NA,NA,"0",NA,NA," 9","13","1994","1994-09-13",NA,"1994-09-13","2",NA,"0.1617097","0.267752908","0","37","0","0","0","0"," 127.906754"
"3910",NA,"0.267752908","0.1617097"," 122.702545"," 127.906754","1","0","0","0","0",NA,NA,"0",NA,NA," 9","14","1994","1994-09-14",NA,"1994-09-14","2",NA,"0.1617097","0.267752908","0","37","0","0","0","0"," 122.702545"
"3911",NA,"0.267752908","0.1617097"," 117.662514"," 122.702545","1","0","0","0","0",NA,NA,"0",NA,NA," 9","15","1994","1994-09-15",NA,"1994-09-15","2",NA,"0.1617097","0.267752908","0","37","0","0","0","0"," 117.662514"
"3912",NA,"0.267752908","0.1617097"," 112.788626"," 117.662514","1","0","0","0","0",NA,NA,"0",NA,NA," 9","16","1994","1994-09-16",NA,"1994-09-16","2",NA,"0.1617097","0.267752908","0","37","0","0","0","0"," 112.788626"
"3913",NA,"0.267752908","0.1617097"," 108.039900"," 112.788626","1","0","0","0","0",NA,NA,"0",NA,NA," 9","17","1994","1994-09-17",NA,"1994-09-17","2",NA,"0.1617097","0.267752908","0","37","0","0","0","0"," 108.039900"
"3914",NA,"0.267752908","0.1617097"," 103.685072"," 108.039900","1","0","0","0","0",NA,NA,"0",NA,NA," 9","18","1994","1994-09-18",NA,"1994-09-18","2",NA,"0.1617097","0.267752908","0","37","0","0","0","0"," 103.685072"
"3915",NA,"0.267752908","0.1617097"," 101.907186"," 103.685072","1","0","0","0","0",NA,NA,"0",NA,NA," 9","19","1994","1994-09-19",NA,"1994-09-19","2",NA,"0.1617097","0.267752908","0","38","0","0","0","0"," 101.907186"
"3916",NA,"0.267752908","0.1617097"," 105.332259"," 101.907186","1","0","0","0","0",NA,NA,"0",NA,NA," 9","20","1994","1994-09-20",NA,"1994-09-20","2",NA,"0.1617097","0.267752908","0","38","0","0","0","0"," 105.332259"
"3917",NA,"0.267752908","0.1617097"," 108.887590"," 105.332259","1","0","0","0","0",NA,NA,"0",NA,NA," 9","21","1994","1994-09-21",NA,"1994-09-21","2",NA,"0.1617097","0.267752908","0","38","0","0","0","0"," 108.887590"
"3918",NA,"0.267752908","0.1617097"," 103.642962"," 108.887590","1","0","0","0","0",NA,NA,"0",NA,NA," 9","22","1994","1994-09-22",NA,"1994-09-22","2",NA,"0.1617097","0.267752908","0","38","0","0","0","0"," 103.642962"
"3919",NA,"0.267752908","0.1617097","  97.024071"," 103.642962","1","0","0","0","0",NA,NA,"0",NA,NA," 9","23","1994","1994-09-23",NA,"1994-09-23","2",NA,"0.1617097","0.267752908","0","38","0","0","0","0","  97.024071"
"3920",NA,"0.267752908","0.1617097","  92.493569","  97.024071","1","0","0","0","0",NA,NA,"0",NA,NA," 9","24","1994","1994-09-24",NA,"1994-09-24","2",NA,"0.1617097","0.267752908","0","38","0","0","0","0","  92.493569"
"3921",NA,"0.267752908","0.1617097","  86.956618","  92.493569","1","0","0","0","0",NA,NA,"0",NA,NA," 9","25","1994","1994-09-25",NA,"1994-09-25","2",NA,"0.1617097","0.267752908","0","38","0","0","0","0","  86.956618"
"3922",NA,"0.267752908","0.1617097","  82.720228","  86.956618","1","0","0","0","0",NA,NA,"0",NA,NA," 9","26","1994","1994-09-26",NA,"1994-09-26","2",NA,"0.1617097","0.267752908","0","39","0","0","0","0","  82.720228"
"3923",NA,"0.267752908","0.1617097","  82.213298","  82.720228","1","0","0","0","0",NA,NA,"0",NA,NA," 9","27","1994","1994-09-27",NA,"1994-09-27","2",NA,"0.1617097","0.267752908","0","39","0","0","0","0","  82.213298"
"3924",NA,"0.267752908","0.1617097","  91.405095","  82.213298","1","0","0","0","0",NA,NA,"0",NA,NA," 9","28","1994","1994-09-28",NA,"1994-09-28","2",NA,"0.1617097","0.267752908","0","39","0","0","0","0","  91.405095"
"3925",NA,"0.267752908","0.1617097"," 102.440630","  91.405095","1","0","0","0","0",NA,NA,"0",NA,NA," 9","29","1994","1994-09-29",NA,"1994-09-29","2",NA,"0.1617097","0.267752908","0","39","0","0","0","0"," 102.440630"
"3926",NA,"0.267752908","0.1617097","  98.547102"," 102.440630","1","0","0","0","0",NA,NA,"0",NA,NA," 9","30","1994","1994-09-30",NA,"1994-09-30","2",NA,"0.1617097","0.267752908","0","39","0","0","0","0","  98.547102"
