"hydroid","Well","Date","Value","Parameter","varkey"
"59963","NORTH FORK RIVANNA RIVER","1990/06/01","0.1992","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/05/01","5.444","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/05/01","0.175612903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/04/01","5.39","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/04/01","0.179666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/03/01","5.268","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/03/01","0.169935483870968","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/02/01","0.169928571428571","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/02/01","4.758","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1990/01/01","0.167645161290323","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1990/01/01","65.461","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1990/01/01","5.197","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/12/01","0.179870967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/12/01","5.576","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/11/01","4.87","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/11/01","0.162333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/10/01","0.178645161290323","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/10/01","5.538","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/09/01","0.183466666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/09/01","5.504","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/08/01","4.922","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/08/01","0.158774193548387","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/07/01","0.178903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/07/01","5.546","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/06/01","0.180466666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/06/01","5.414","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/05/01","5.363","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/05/01","0.173","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/04/01","0.155833333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/04/01","4.675","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/03/01","0.18558064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/03/01","5.753","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/02/01","5.226","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/02/01","0.186642857142857","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/01/01","5.718","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1989/01/01","0.184451612903226","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1989/01/01","64.105","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1988/12/01","0.17658064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/12/01","5.474","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/11/01","0.1957","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/11/01","5.871","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/10/01","0.202806451612903","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/10/01","6.287","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/09/01","0.199366666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/09/01","5.981","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/08/01","7.53","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/08/01","0.242903225806452","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/07/01","0.233548387096774","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/07/01","7.24","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/06/01","6.99","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/06/01","0.233","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/05/01","6.37","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/05/01","0.205483870967742","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/04/01","6.01","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/04/01","0.200333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/03/01","5.19","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/03/01","0.16741935483871","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/02/01","0.172413793103448","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/02/01","5","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1988/01/01","0.141290322580645","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1988/01/01","72.323","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1988/01/01","4.38","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/12/01","0.151612903225806","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/12/01","4.7","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/11/01","0.135333333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/11/01","4.06","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/10/01","0.153870967741935","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/10/01","4.77","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/09/01","0.196","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/09/01","5.88","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/08/01","0.192258064516129","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/08/01","5.96","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/07/01","5.3","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/07/01","0.170967741935484","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/06/01","0.167666666666667","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/06/01","5.03","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/05/01","4.4","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/05/01","0.141935483870968","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/04/01","3.45","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/04/01","0.115","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/03/01","0.12","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/03/01","3.72","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/02/01","3.34","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/02/01","0.119285714285714","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1987/01/01","54.21","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1987/01/01","3.6","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1987/01/01","0.116129032258065","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/12/01","4.185","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/12/01","0.135","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/11/01","0.13","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/11/01","3.9","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/10/01","6.324","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/10/01","0.204","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/09/01","0.184","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/09/01","5.52","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/08/01","5.363","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/08/01","0.173","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/07/01","4.371","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/07/01","0.141","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/06/01","0.179","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/06/01","5.37","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/05/01","4.96","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/05/01","0.16","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/04/01","0.149","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/04/01","4.47","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/03/01","0.123","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/03/01","3.813","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/02/01","3.36","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/02/01","0.12","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1986/01/01","3.937","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1986/01/01","55.573","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1986/01/01","0.127","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/12/01","3.751","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/12/01","0.121","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/11/01","3.6","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/11/01","0.12","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/10/01","0.13","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/10/01","4.03","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/09/01","3.84","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/09/01","0.128","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/08/01","4.123","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/08/01","0.133","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/07/01","0.137","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/07/01","4.247","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/06/01","3.66","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/06/01","0.122","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/05/01","4.464","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/05/01","0.144","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/04/01","0.147","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/04/01","4.41","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/03/01","0.109","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/03/01","3.379","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/02/01","3.108","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/02/01","0.111","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1985/01/01","3.193","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1985/01/01","45.805","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1985/01/01","0.103","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/12/01","0.111","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/12/01","3.441","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/11/01","3.54","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/11/01","0.118","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/10/01","0.131","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/10/01","4.061","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/09/01","3.75","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/09/01","0.125","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/08/01","3.658","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/08/01","0.118","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/07/01","0.128","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/07/01","3.968","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/06/01","4.65","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/06/01","0.155","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/05/01","0.119","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/05/01","3.689","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/04/01","3.15","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/04/01","0.105","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/03/01","3.348","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/03/01","0.108","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/02/01","0.116827586206897","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/02/01","3.388","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/01/01","4.061","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1984/01/01","0.131","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1984/01/01","44.704","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1983/12/01","3.41","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/12/01","0.11","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/11/01","0.118","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/11/01","3.54","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/10/01","0.105","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/10/01","3.255","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/09/01","4.74","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/09/01","0.158","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/08/01","4.526","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/08/01","0.146","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/07/01","4.123","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/07/01","0.133","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/06/01","3.42","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/06/01","0.114","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/05/01","3.224","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/05/01","0.104","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/04/01","0.101","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/04/01","3.03","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/03/01","0.101","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/03/01","3.131","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/02/01","2.716","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/02/01","0.097","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/01/01","3.379","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1983/01/01","0.109","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1983/01/01","42.494","Withdrawal in MGY","wd_mgy"
"59963","NORTH FORK RIVANNA RIVER","1982/12/01","2.821","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/12/01","0.091","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/11/01","3.472","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/11/01","0.115733333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/10/01","3.689","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/10/01","0.119","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/09/01","4.402","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/09/01","0.146733333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/08/01","0.136","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/08/01","4.216","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/07/01","0.13","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/07/01","4.03","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/06/01","0.115733333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/06/01","3.472","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/05/01","4.743","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/05/01","0.153","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/04/01","4.495","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/04/01","0.149833333333333","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/03/01","0.118","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/03/01","3.658","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/02/01","0.1395","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/02/01","3.906","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/01/01","4.309","Monthly withdrawal in millions of gallons","wd_mgm"
"59963","NORTH FORK RIVANNA RIVER","1982/01/01","0.139","Water withdrawal in Million gallons Per Day","wl_mgd"
"59963","NORTH FORK RIVANNA RIVER","1982/01/01","47.213","Withdrawal in MGY","wd_mgy"
