WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.4047617748741 38.3048857441028,-77.4231597948149 38.3048219796414,-77.4232425305325 38.3193192117257,-77.4048409135228 38.3193829882673,-77.4047617748741 38.3048857441028))",2076,142087,7,7,12,100,"583",-28.0347,115.8,AQAQ,21120,27878400,2069,142087,7,7,12,116.4,583,AQAQ,86.1164,86.0819,86.0709,86.0654,86.0617,85.8715,85.8103,85.7841,85.7687,85.7582,85.8715,85.814,85.8066,85.8124,85.8193,-30.2836,-30.3181,-30.3291,-30.3346,-30.3383,-30.5285,-30.5897,-30.6159,-30.6313,-30.6418,-30.5285,-30.586,-30.5934,-30.5876,-30.5807
"POLYGON ((-77.3863637239995 38.3049466746378,-77.4047617748741 38.3048857441028,-77.4048409135228 38.3193829882673,-77.386439265561 38.3194439303455,-77.3863637239995 38.3049466746378))",2079,142088,7,8,12,92,"584",-30.387,111.6,AQAQ,21120,27878400,2072,142088,7,8,12,114.2,584,AQAQ,79.3542,79.3152,79.3026,79.296,79.2915,79.0766,79.0055,78.9745,78.9559,78.9432,79.0766,79.0103,79.0023,79.0095,79.0179,-34.8458,-34.8848,-34.8974,-34.904,-34.9085,-35.1234,-35.1945,-35.2255,-35.2441,-35.2568,-35.1234,-35.1897,-35.1977,-35.1905,-35.1821
"POLYGON ((-77.3679656435969 38.3050047712396,-77.3863637239995 38.3049466746378,-77.386439265561 38.3194439303455,-77.3680375880539 38.3195020379537,-77.3679656435969 38.3050047712396))",2082,142089,7,9,12,84,"585",-39.3411,105.6,AQAQ,21120,27878400,2075,142089,7,9,12,103.8,585,AQAQ,64.0151,63.9649,63.9479,63.9389,63.9326,63.6542,63.5593,63.5168,63.4911,63.4733,63.6542,63.5666,63.5567,63.5668,63.5786,-39.7849,-39.8351,-39.8521,-39.8611,-39.8674,-40.1458,-40.2407,-40.2832,-40.3089,-40.3267,-40.1458,-40.2334,-40.2433,-40.2332,-40.2214
"POLYGON ((-77.3495675350724 38.3050600339017,-77.3679656435969 38.3050047712396,-77.3680375880539 38.3195020379537,-77.3496358824084 38.3195573110853,-77.3495675350724 38.3050600339017))",2085,142090,7,10,12,77,"586",-34.6544,91.6,AQAQ,21120,27878400,2078,142090,7,10,12,98.2,586,AQAQ,54.1952,54.139,54.1195,54.1088,54.1013,53.7786,53.6691,53.619,53.5883,53.5669,53.7786,53.6779,53.6669,53.6792,53.6934,-44.0048,-44.061,-44.0805,-44.0912,-44.0987,-44.4214,-44.5309,-44.581,-44.6117,-44.6331,-44.4214,-44.5221,-44.5331,-44.5208,-44.5066
"POLYGON ((-77.3311693998319 38.3051124626181,-77.3495675350724 38.3050600339017,-77.3496358824084 38.3195573110853,-77.3312341500313 38.3196097497343,-77.3311693998319 38.3051124626181))",2087,142091,7,11,12,70,"587",-34.0495,81.2,AQAQ,21120,27878400,2080,142091,7,11,12,79.8,587,AQAQ,43.8752,43.8217,43.802,43.7904,43.7821,43.4013,43.2871,43.2319,43.197,43.1725,43.4013,43.2974,43.2881,43.3036,43.3206,-35.9248,-35.9783,-35.998,-36.0096,-36.0179,-36.3987,-36.5129,-36.5681,-36.603,-36.6275,-36.3987,-36.5026,-36.5119,-36.4964,-36.4794
"POLYGON ((-77.3127712392815 38.3051620573829,-77.3311693998319 38.3051124626181,-77.3312341500313 38.3196097497343,-77.3128323923294 38.3196593538948,-77.3127712392815 38.3051620573829))",2089,142092,7,12,12,63,"588",-41.3167,75.8,AQAQ,21120,27878400,2082,142092,7,12,12,71.4,588,AQAQ,31.1015,31.0591,31.041,31.0294,31.0206,30.5834,30.4764,30.4196,30.3822,30.3555,30.5834,30.4884,30.4832,30.502,30.5214,-40.2985,-40.3409,-40.359,-40.3706,-40.3794,-40.8166,-40.9236,-40.9804,-41.0178,-41.0445,-40.8166,-40.9116,-40.9168,-40.898,-40.8786
"POLYGON ((-77.2943730548273 38.3052088181905,-77.3127712392815 38.3051620573829,-77.3128323923294 38.3196593538948,-77.2944306107097 38.3197061235613,-77.2943730548273 38.3052088181905))",2092,142093,7,13,12,55,"589",-48.1416,76.4,AQAQ,21120,27878400,2085,142093,7,13,12,75.6,589,AQAQ,24.4737,24.4397,24.4236,24.4126,24.4042,24.0079,23.9116,23.8573,23.8209,23.7947,24.0079,23.9241,23.9223,23.9419,23.9615,-51.1263,-51.1603,-51.1764,-51.1874,-51.1958,-51.5921,-51.6884,-51.7427,-51.7791,-51.8053,-51.5921,-51.6759,-51.6777,-51.6581,-51.6385
"POLYGON ((-77.2759748478753 38.3052527450359,-77.2943730548273 38.3052088181905,-77.2944306107097 38.3197061235613,-77.2760288065789 38.3197500587285,-77.2759748478753 38.3052527450359))",2094,142094,7,14,12,47,"590",-41.8564,61.4,AQAQ,21120,27878400,2087,142094,7,14,12,55.8,590,AQAQ,16.9208,16.8922,16.8767,16.8654,16.8566,16.5004,16.4069,16.3509,16.3125,16.2846,16.5004,16.4214,16.4229,16.4448,16.4662,-38.8792,-38.9078,-38.9233,-38.9346,-38.9434,-39.2996,-39.3931,-39.4491,-39.4875,-39.5154,-39.2996,-39.3786,-39.3771,-39.3552,-39.3338
"POLYGON ((-77.2575766198315 38.305293837914,-77.2759748478753 38.3052527450359,-77.2760288065789 38.3197500587285,-77.2576269813441 38.3197911593917,-77.2575766198315 38.305293837914))",2096,142095,7,15,12,36,"591",-34.3865,49.2,AQAQ,21120,27878400,2089,142095,7,15,12,38.6,591,AQAQ,12.848,12.82,12.8029,12.79,12.7797,12.4367,12.3339,12.2695,12.2247,12.1919,12.4367,12.352,12.3565,12.383,12.4083,-25.752,-25.78,-25.7971,-25.81,-25.8203,-26.1633,-26.2661,-26.3305,-26.3753,-26.4081,-26.1633,-26.248,-26.2435,-26.217,-26.1917
"POLYGON ((-77.239178372102 38.3053320968204,-77.2575766198315 38.305293837914,-77.2576269813441 38.3197911593917,-77.239225136412 38.3198294255462,-77.239178372102 38.3053320968204))",2098,142096,7,16,12,16,"592",-30.33464,37.6,AQAQ,21120,27878400,2091,142096,7,16,12,38.4,592,AQAQ,6.09777,6.06831,6.04879,6.03365,6.0214,5.70549,5.58873,5.51339,5.46045,5.42159,5.70543,5.6113,5.61906,5.65106,5.68119,-32.30223,-32.33169,-32.35121,-32.36635,-32.3786,-32.69451,-32.81127,-32.88661,-32.93955,-32.97841,-32.69457,-32.7887,-32.78094,-32.74894,-32.71881
"POLYGON ((-77.220780106093 38.3053675217507,-77.239178372102 38.3053320968204,-77.239225136412 38.3198294255462,-77.2208232731896 38.3198648571878,-77.220780106093 38.3053675217507))",2101,142097,7,17,12,18,"593",-42.21151,46.4,AQAQ,21120,27878400,2094,142097,7,17,12,46.8,593,AQAQ,3.07818,3.037,3.00852,2.98613,2.96797,2.60084,2.43183,2.321,2.24277,2.18518,2.60075,2.4662,2.47924,2.52681,2.57142,-43.72182,-43.763,-43.79148,-43.81387,-43.83203,-44.19916,-44.36817,-44.479,-44.55723,-44.61482,-44.19925,-44.3338,-44.32076,-44.27319,-44.22858
"POLYGON ((-77.2023818232105 38.3054001127011,-77.220780106093 38.3053675217507,-77.2208232731896 38.3198648571878,-77.2024213930838 38.3198974543126,-77.2023818232105 38.3054001127011))",2104,142098,7,18,12,0,"594",-31.32482,32.6,AQAQ,21120,27878400,2097,142098,7,18,12,23,594,AQAQ,-0.127804,-0.211649,-0.270961,-0.31776,-0.355748,-0.976204,-1.32356,-1.55372,-1.71682,-1.83697,-0.976396,-1.25191,-1.22496,-1.1267,-1.03422,-23.127804,-23.211649,-23.270961,-23.31776,-23.355748,-23.976204,-24.32356,-24.55372,-24.71682,-24.83697,-23.976396,-24.25191,-24.22496,-24.1267,-24.03422
"POLYGON ((-77.1839835248606 38.305429869668,-77.2023818232105 38.3054001127011,-77.2024213930838 38.3198974543126,-77.1840194975015 38.3199272169169,-77.1839835248606 38.305429869668))",2107,142099,7,19,12,-20,"595",-15.71932,14.4,AQAQ,21120,27878400,2100,142099,7,19,12,12,595,AQAQ,-3.30423,-3.44902,-3.55204,-3.63328,-3.69917,-4.55519,-5.14892,-5.54501,-5.8264,-6.03383,-4.5554,-5.0256,-4.98102,-4.81407,-4.65613,-15.30423,-15.44902,-15.55204,-15.63328,-15.69917,-16.55519,-17.14892,-17.54501,-17.8264,-18.03383,-16.5554,-17.0256,-16.98102,-16.81407,-16.65613
"POLYGON ((-77.4230770914372 38.2903246600149,-77.4414714833939 38.2902580742505,-77.4415577824157 38.3047553812606,-77.4231597948149 38.3048219796414,-77.4230770914372 38.2903246600149))",2423,142182,8,6,12,100,"678",-21.9639,106.6,AQAQ,21120,27878400,2413,142182,8,6,12,106.4,678,AQAQ,82.9741,82.9451,82.9359,82.9313,82.9283,82.7578,82.7061,82.6841,82.6712,82.6624,82.7578,82.7092,82.7029,82.7077,82.7136,-23.4259,-23.4549,-23.4641,-23.4687,-23.4717,-23.6422,-23.6939,-23.7159,-23.7288,-23.7376,-23.6422,-23.6908,-23.6971,-23.6923,-23.6864
"POLYGON ((-77.4046826671595 38.2903884123968,-77.4230770914372 38.2903246600149,-77.4231597948149 38.3048219796414,-77.4047617748741 38.3048857441028,-77.4046826671595 38.2903884123968))",2426,142183,8,7,12,102,"679",-22.8129,108.2,AQAQ,21120,27878400,2416,142183,8,7,12,105.8,679,AQAQ,83.5355,83.5022,83.4915,83.486,83.4822,83.2758,83.2133,83.1864,83.1702,83.1592,83.2758,83.2173,83.2104,83.217,83.2247,-22.2645,-22.2978,-22.3085,-22.314,-22.3178,-22.5242,-22.5867,-22.6136,-22.6298,-22.6408,-22.5242,-22.5827,-22.5896,-22.583,-22.5753
"POLYGON ((-77.386288211966 38.2904493313891,-77.4046826671595 38.2903884123968,-77.4047617748741 38.3048857441028,-77.3863637239995 38.3049466746378,-77.386288211966 38.2904493313891))",2429,142184,8,8,12,93,"680",-30.8877,109.8,AQAQ,21120,27878400,2419,142184,8,8,12,110.8,680,AQAQ,76.889,76.8527,76.8405,76.8339,76.8293,76.5822,76.5107,76.4785,76.4588,76.4451,76.5822,76.5164,76.51,76.5188,76.5285,-33.911,-33.9473,-33.9595,-33.9661,-33.9707,-34.2178,-34.2893,-34.3215,-34.3412,-34.3549,-34.2178,-34.2836,-34.29,-34.2812,-34.2715
"POLYGON ((-77.3678937272619 38.290507416985,-77.386288211966 38.2904493313891,-77.3863637239995 38.3049466746378,-77.3679656435969 38.3050047712396,-77.3678937272619 38.290507416985))",2432,142185,8,9,12,84,"681",-44.6293,107,AQAQ,21120,27878400,2422,142185,8,9,12,107.6,681,AQAQ,59.9917,59.9492,59.9337,59.9248,59.9183,59.5807,59.4894,59.4457,59.4182,59.399,59.5807,59.4984,59.4928,59.5062,59.5201,-47.6083,-47.6508,-47.6663,-47.6752,-47.6817,-48.0193,-48.1106,-48.1543,-48.1818,-48.201,-48.0193,-48.1016,-48.1072,-48.0938,-48.0799
"POLYGON ((-77.3494992144523 38.2905626691782,-77.3678937272619 38.290507416985,-77.3679656435969 38.3050047712396,-77.3495675350724 38.3050600339017,-77.3494992144523 38.2905626691782))",2435,142186,8,10,12,76,"682",-47.5078,100.6,AQAQ,21120,27878400,2425,142186,8,10,12,103.2,682,AQAQ,50.333,50.288,50.2708,50.2606,50.2531,49.8697,49.7682,49.718,49.6861,49.6636,49.8697,49.7789,49.7737,49.7897,49.8061,-52.867,-52.912,-52.9292,-52.9394,-52.9469,-53.3303,-53.4318,-53.482,-53.5139,-53.5364,-53.3303,-53.4211,-53.4263,-53.4103,-53.3939
"POLYGON ((-77.3311046749424 38.2906150879625,-77.3494992144523 38.2905626691782,-77.3495675350724 38.3050600339017,-77.3311693998319 38.3051124626181,-77.3311046749424 38.2906150879625))",2438,142187,8,11,12,68,"683",-41.3808,85.6,AQAQ,21120,27878400,2428,142187,8,11,12,78.2,683,AQAQ,41.0652,41.0213,41.0034,40.9922,40.9838,40.5516,40.4447,40.3895,40.3536,40.3281,40.5516,40.4569,40.4527,40.4713,40.4902,-37.1348,-37.1787,-37.1966,-37.2078,-37.2162,-37.6484,-37.7553,-37.8105,-37.8464,-37.8719,-37.6484,-37.7431,-37.7473,-37.7287,-37.7098
"POLYGON ((-77.3127101101375 38.290664673332,-77.3311046749424 38.2906150879625,-77.3311693998319 38.3051124626181,-77.3127712392815 38.3051620573829,-77.3127101101375 38.290664673332))",2441,142188,8,12,12,59,"684",-44.5629,78.8,AQAQ,21120,27878400,2431,142188,8,12,12,81.4,684,AQAQ,30.9456,30.9059,30.8877,30.8756,30.8662,30.3725,30.2628,30.2023,30.1619,30.133,30.3725,30.2768,30.2747,30.2966,30.3185,-50.4544,-50.4941,-50.5123,-50.5244,-50.5338,-51.0275,-51.1372,-51.1977,-51.2381,-51.267,-51.0275,-51.1232,-51.1253,-51.1034,-51.0815
"POLYGON ((-77.2943155214427 38.2907114252813,-77.3127101101375 38.290664673332,-77.3127712392815 38.3051620573829,-77.2943730548273 38.3052088181905,-77.2943155214427 38.2907114252813))",2444,142189,8,13,12,51,"685",-48.9651,75.6,AQAQ,21120,27878400,2434,142189,8,13,12,79.8,685,AQAQ,23.4068,23.3712,23.3531,23.3403,23.3303,22.863,22.7531,22.6892,22.6458,22.6144,22.863,22.7691,22.7698,22.7945,22.8185,-56.3932,-56.4288,-56.4469,-56.4597,-56.4697,-56.937,-57.0469,-57.1108,-57.1542,-57.1856,-56.937,-57.0309,-57.0302,-57.0055,-56.9815
"POLYGON ((-77.2759209102633 38.2907553438051,-77.2943155214427 38.2907114252813,-77.2943730548273 38.3052088181905,-77.2759748478753 38.3052527450359,-77.2759209102633 38.2907553438051))",2447,142190,8,14,12,42,"686",-44.0888,64,AQAQ,21120,27878400,2437,142190,8,14,12,62.6,686,AQAQ,17.2145,17.1804,17.1611,17.1468,17.1354,16.6913,16.5737,16.5022,16.4529,16.417,16.6912,16.5932,16.5972,16.6263,16.6542,-45.3855,-45.4196,-45.4389,-45.4532,-45.4646,-45.9087,-46.0263,-46.0978,-46.1471,-46.183,-45.9088,-46.0068,-46.0028,-45.9737,-45.9458
"POLYGON ((-77.2575262780046 38.2907964288985,-77.2759209102633 38.2907553438051,-77.2759748478753 38.3052527450359,-77.2575766198315 38.305293837914,-77.2575262780046 38.2907964288985))",2449,142191,8,15,12,41,"687",-46.2413,61,AQAQ,21120,27878400,2439,142191,8,15,12,44.2,687,AQAQ,12.5599,12.5236,12.501,12.4837,12.4698,12.0241,11.887,11.8005,11.7402,11.6961,12.0241,11.9122,11.9201,11.9565,11.9909,-31.6401,-31.6764,-31.699,-31.7163,-31.7302,-32.1759,-32.313,-32.3995,-32.4598,-32.5039,-32.1759,-32.2878,-32.2799,-32.2435,-32.2091
"POLYGON ((-77.2391316260717 38.2908346805571,-77.2575262780046 38.2907964288985,-77.2575766198315 38.305293837914,-77.239178372102 38.3053320968204,-77.2391316260717 38.2908346805571))",2452,142192,8,16,12,32,"688",-45.5469,55.6,AQAQ,21120,27878400,2442,142192,8,16,12,54,688,AQAQ,8.21866,8.17499,8.14591,8.12326,8.10493,7.6413,7.46613,7.35314,7.27376,7.21549,7.6412,7.50084,7.51396,7.56271,7.60828,-45.78134,-45.82501,-45.85409,-45.87674,-45.89507,-46.3587,-46.53387,-46.64686,-46.72624,-46.78451,-46.3588,-46.49916,-46.48604,-46.43729,-46.39172
"POLYGON ((-77.2207369558699 38.2908700987766,-77.2391316260717 38.2908346805571,-77.239178372102 38.3053320968204,-77.220780106093 38.3053675217507,-77.2207369558699 38.2908700987766))",2455,142193,8,17,12,15,"689",-38.84836,44.2,AQAQ,21120,27878400,2445,142193,8,17,12,37.4,689,AQAQ,3.61469,3.5457,3.49747,3.45941,3.42847,2.82338,2.53475,2.34546,2.2118,2.11348,2.82322,2.59528,2.62075,2.7037,2.78081,-33.78531,-33.8543,-33.90253,-33.94059,-33.97153,-34.57662,-34.86525,-35.05454,-35.1882,-35.28652,-34.57678,-34.80472,-34.77925,-34.6963,-34.61919
"POLYGON ((-77.2023422688046 38.290902683553,-77.2207369558699 38.2908700987766,-77.220780106093 38.3053675217507,-77.2023818232105 38.3054001127011,-77.2023422688046 38.290902683553))",2458,142194,8,18,12,-7,"690",-23.13711,24.8,AQAQ,21120,27878400,2448,142194,8,18,12,19,690,AQAQ,-0.252982,-0.368176,-0.450188,-0.515157,-0.568016,-1.42343,-1.9104,-2.23216,-2.45998,-2.6277,-1.42364,-1.80623,-1.76177,-1.62072,-1.48958,-19.252982,-19.368176,-19.450188,-19.515157,-19.568016,-20.42343,-20.9104,-21.23216,-21.45998,-21.6277,-20.42364,-20.80623,-20.76177,-20.62072,-20.48958
"POLYGON ((-77.1839475662809 38.2909324348826,-77.2023422688046 38.290902683553,-77.2023818232105 38.3054001127011,-77.1839835248606 38.305429869668,-77.1839475662809 38.2909324348826))",2461,142195,8,19,12,-25,"691",-12.58903,10.8,AQAQ,21120,27878400,2451,142195,8,19,12,12.4,691,AQAQ,-4.55768,-4.75335,-4.89354,-5.00453,-5.09479,-6.28211,-7.10274,-7.64834,-8.03549,-8.32075,-6.28231,-6.92571,-6.8521,-6.61538,-6.39442,-16.95768,-17.15335,-17.29354,-17.40453,-17.49479,-18.68211,-19.50274,-20.04834,-20.43549,-20.72075,-18.68231,-19.32571,-19.2521,-19.01538,-18.79442
"POLYGON ((-77.1471581204796 38.290983437189,-77.1655528497041 38.2909593527623,-77.1655852124493 38.305456792648,-77.1471868873829 38.3054808816381,-77.1471581204796 38.290983437189))",2467,142197,8,21,12,-57,"693",8.89112,-15.8,AQAQ,21120,27878400,2457,142197,8,21,12,-13.2,693,AQAQ,-10.9161,-11.2554,-11.4973,-11.6874,-11.8414,-13.4163,-14.7827,-15.7001,-16.3536,-16.8357,-13.4168,-14.4979,-14.4024,-14.023,-13.6613,2.2839,1.9446,1.7027,1.5126,1.3586,-0.2163,-1.5827,-2.5001,-3.1536,-3.6357,-0.2168,-1.2979,-1.2024,-0.823,-0.4613
"POLYGON ((-77.4046035903606 38.2758909940871,-77.4229944203804 38.2758272537842,-77.4230770914372 38.2903246600149,-77.4046826671595 38.2903884123968,-77.4046035903606 38.2758909940871))",2779,142279,9,7,12,89,"775",-4.9606,95.4,AQAQ,21120,27878400,2769,142279,9,7,12,89,775,AQAQ,88.3774,88.3434,88.3332,88.3278,88.3241,88.1235,88.0582,88.0311,88.0149,88.0038,88.1235,88.0614,88.0538,88.0606,88.0685,-0.6226,-0.6566,-0.6668,-0.6722,-0.6759,-0.8765,-0.9418,-0.9689,-0.9851,-0.9962,-0.8765,-0.9386,-0.9462,-0.9394,-0.9315
"POLYGON ((-77.3862127294431 38.2759519015373,-77.4046035903606 38.2758909940871,-77.4046826671595 38.2903884123968,-77.386288211966 38.2904493313891,-77.3862127294431 38.2759519015373))",2782,142280,9,8,12,81,"776",-25.8463,97,AQAQ,21120,27878400,2772,142280,9,8,12,101.2,776,AQAQ,69.2726,69.2406,69.2291,69.2225,69.2176,68.9303,68.8591,68.8254,68.8043,68.7894,68.9303,68.8662,68.8628,68.874,68.8853,-31.9274,-31.9594,-31.9709,-31.9775,-31.9824,-32.2697,-32.3409,-32.3746,-32.3957,-32.4106,-32.2697,-32.3338,-32.3372,-32.326,-32.3147
"POLYGON ((-77.3678218390323 38.276009976128,-77.3862127294431 38.2759519015373,-77.386288211966 38.2904493313891,-77.3678937272619 38.290507416985,-77.3678218390323 38.276009976128))",2785,142281,9,9,12,77,"777",-33.8079,92,AQAQ,21120,27878400,2775,142281,9,9,12,91.8,777,AQAQ,55.8569,55.8219,55.8081,55.7995,55.7931,55.4182,55.3322,55.2889,55.261,55.2412,55.4182,55.3429,55.3419,55.3578,55.3733,-35.9431,-35.9781,-35.9919,-36.0005,-36.0069,-36.3818,-36.4678,-36.5111,-36.539,-36.5588,-36.3818,-36.4571,-36.4581,-36.4422,-36.4267
"POLYGON ((-77.3494309205324 38.2760652178527,-77.3678218390323 38.276009976128,-77.3678937272619 38.290507416985,-77.3494992144523 38.2905626691782,-77.3494309205324 38.2760652178527))",2788,142282,9,10,12,70,"778",-35.1371,85,AQAQ,21120,27878400,2778,142282,9,10,12,77,778,AQAQ,47.2017,47.1649,47.1497,47.1399,47.1325,46.7131,46.6178,46.5682,46.536,46.513,46.7131,46.6305,46.6305,46.6494,46.6675,-29.7983,-29.8351,-29.8503,-29.8601,-29.8675,-30.2869,-30.3822,-30.4318,-30.464,-30.487,-30.2869,-30.3695,-30.3695,-30.3506,-30.3325
"POLYGON ((-77.331039975348 38.2761176267054,-77.3494309205324 38.2760652178527,-77.3494992144523 38.2905626691782,-77.3311046749424 38.2906150879625,-77.331039975348 38.2761176267054))",2791,142283,9,11,12,63,"779",-38.096,79.6,AQAQ,21120,27878400,2780,142283,9,11,12,69.4,779,AQAQ,38.5377,38.5012,38.4851,38.4744,38.4662,38.0092,37.9089,37.8549,37.8193,37.7938,38.0092,37.9228,37.9232,37.944,37.964,-30.8623,-30.8988,-30.9149,-30.9256,-30.9338,-31.3908,-31.4911,-31.5451,-31.5807,-31.6062,-31.3908,-31.4772,-31.4768,-31.456,-31.436
"POLYGON ((-77.3126490048833 38.2761672026801,-77.331039975348 38.2761176267054,-77.3311046749424 38.2906150879625,-77.3127101101375 38.290664673332,-77.3126490048833 38.2761672026801))",2794,142284,9,12,12,55,"780",-48.4774,80.2,AQAQ,21120,27878400,2783,142284,9,12,12,75.4,780,AQAQ,28.8598,28.8246,28.8076,28.7958,28.7866,28.2846,28.179,28.1193,28.0791,28.0502,28.2846,28.1941,28.1951,28.2185,28.2411,-46.5402,-46.5754,-46.5924,-46.6042,-46.6134,-47.1154,-47.221,-47.2807,-47.3209,-47.3498,-47.1154,-47.2059,-47.2049,-47.1815,-47.1589
"POLYGON ((-77.2942580105428 38.2762139457714,-77.3126490048833 38.2761672026801,-77.3127101101375 38.290664673332,-77.2943155214427 38.2907114252813,-77.2942580105428 38.2762139457714))",2797,142285,9,13,12,40,"781",-40.1926,64.6,AQAQ,21120,27878400,2786,142285,9,13,12,71.8,781,AQAQ,21.6082,21.5745,21.5566,21.5437,21.5335,21.0513,20.9408,20.8754,20.8309,20.7986,21.0513,20.9581,20.9611,20.9875,21.0128,-50.1918,-50.2255,-50.2434,-50.2563,-50.2665,-50.7487,-50.8592,-50.9246,-50.9691,-51.0014,-50.7487,-50.8419,-50.8389,-50.8125,-50.7872
"POLYGON ((-77.2758669937308 38.2762578559741,-77.2942580105428 38.2762139457714,-77.2943155214427 38.2907114252813,-77.2759209102633 38.2907553438051,-77.2758669937308 38.2762578559741))",2800,142286,9,14,12,23,"782",-31.5912,50,AQAQ,21120,27878400,2789,142286,9,14,12,63.8,782,AQAQ,16.0444,16.0098,15.9895,15.9744,15.9623,15.4886,15.3643,15.288,15.2353,15.1968,15.4886,15.3859,15.3918,15.4237,15.4539,-47.7556,-47.7902,-47.8105,-47.8256,-47.8377,-48.3114,-48.4357,-48.512,-48.5647,-48.6032,-48.3114,-48.4141,-48.4082,-48.3763,-48.3461
"POLYGON ((-77.2574759558518 38.2762989332833,-77.2758669937308 38.2762578559741,-77.2759209102633 38.2907553438051,-77.2575262780046 38.2907964288985,-77.2574759558518 38.2762989332833))",2803,142287,9,15,12,23,"783",-33.4273,46.8,AQAQ,21120,27878400,2792,142287,9,15,12,50,783,AQAQ,11.3242,11.2856,11.2611,11.2422,11.227,10.7438,10.5941,10.4992,10.4331,10.3846,10.7438,10.6226,10.6327,10.6735,10.7117,-38.6758,-38.7144,-38.7389,-38.7578,-38.773,-39.2562,-39.4059,-39.5008,-39.5669,-39.6154,-39.2562,-39.3774,-39.3673,-39.3265,-39.2883
"POLYGON ((-77.2390848983102 38.2763371776945,-77.2574759558518 38.2762989332833,-77.2575262780046 38.2907964288985,-77.2391316260717 38.2908346805571,-77.2390848983102 38.2763371776945))",2805,142288,9,16,12,22,"784",-31.32663,40.8,AQAQ,21120,27878400,2794,142288,9,16,12,37.6,784,AQAQ,7.6191,7.57133,7.53917,7.51401,7.4936,6.98032,6.7851,6.65899,6.57044,6.5054,6.98022,6.82486,6.84129,6.89665,6.94803,-29.9809,-30.02867,-30.06083,-30.08599,-30.1064,-30.61968,-30.8149,-30.94101,-31.02956,-31.0946,-30.61978,-30.77514,-30.75871,-30.70335,-30.65197
"POLYGON ((-77.2206938225105 38.2763725892034,-77.2390848983102 38.2763371776945,-77.2391316260717 38.2908346805571,-77.2207369558699 38.2908700987766,-77.2206938225105 38.2763725892034))",2808,142289,9,17,12,5,"785",-33.40905,38.6,AQAQ,21120,27878400,2797,142289,9,17,12,31.4,785,AQAQ,3.37534,3.29796,3.24348,3.20031,3.16516,2.47643,2.14682,1.93093,1.7786,1.66656,2.47629,2.21811,2.25095,2.34758,2.43655,-28.02466,-28.10204,-28.15652,-28.19969,-28.23484,-28.92357,-29.25318,-29.46907,-29.6214,-29.73344,-28.92371,-29.18189,-29.14905,-29.05242,-28.96345
"POLYGON ((-77.202302729857 38.276405167806,-77.2206938225105 38.2763725892034,-77.2207369558699 38.2908700987766,-77.2023422688046 38.290902683553,-77.202302729857 38.276405167806))",2811,142290,9,18,12,-13,"786",-22.873,24.2,AQAQ,21120,27878400,2800,142290,9,18,12,15.8,786,AQAQ,-0.953192,-1.0955,-1.19779,-1.27922,-1.34568,-2.41137,-3.02854,-3.43518,-3.72286,-3.93452,-2.41154,-2.89057,-2.82391,-2.64009,-2.47155,-16.753192,-16.8955,-16.99779,-17.07922,-17.14568,-18.21137,-18.82854,-19.23518,-19.52286,-19.73452,-18.21154,-18.69057,-18.62391,-18.44009,-18.27155
"POLYGON ((-77.1839116217543 38.2764349134988,-77.202302729857 38.276405167806,-77.2023422688046 38.290902683553,-77.1839475662809 38.2909324348826,-77.1839116217543 38.2764349134988))",2814,142291,9,19,12,-31,"787",-11.9912,9.4,AQAQ,21120,27878400,2803,142291,9,19,12,4,787,AQAQ,-5.66855,-5.90536,-6.07655,-6.21277,-6.32391,-7.79911,-8.82023,-9.49639,-9.97567,-10.3285,-7.79936,-8.58988,-8.48014,-8.17665,-7.89768,-9.66855,-9.90536,-10.07655,-10.21277,-10.32391,-11.79911,-12.82023,-13.49639,-13.97567,-14.3285,-11.79936,-12.58988,-12.48014,-12.17665,-11.89768
