WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.0360912269433 36.8555422482538,-77.0541368370979 36.8555352971328,-77.0541472190216 36.8700368037856,-77.036098148227 36.870043756242,-77.0360912269433 36.8555422482538))",38833,241755,107,27,19,-73,"10203",37.93431,-36.6,POAQ,21120,27878400,38713,241755,107,27,19,-38.2,10203,POAQ,-33.3954,-32.3347,-32.0825,-32.1608,-32.3849,-44.9922,-47.6222,-49.4089,-50.808,-51.9663,-40.9843,3.06934,18.4807,26.5819,31.6146,4.8046,5.8653,6.1175,6.0392,5.8151,-6.7922,-9.4222,-11.2089,-12.608,-13.7663,-2.7843,41.26934,56.6807,64.7819,69.8146
"POLYGON ((-77.018045614135 36.8555464189267,-77.0360912269433 36.8555422482538,-77.036098148227 36.870043756242,-77.0180490747773 36.8700479277162,-77.018045614135 36.8555464189267))",38837,241756,107,28,19,-80,"10204",45.77789,-47,POAQ,21120,27878400,38717,241756,107,28,19,-49.4,10204,POAQ,-38.2619,-37.1576,-36.8964,-36.9804,-37.2167,-50.422,-53.1714,-55.0433,-56.5104,-57.7256,-45.8643,0.400894,16.5153,24.9984,30.2723,11.1381,12.2424,12.5036,12.4196,12.1833,-1.022,-3.7714,-5.6433,-7.1104,-8.3256,3.5357,49.800894,65.9153,74.3984,79.6723
"POLYGON ((-77 36.8555478091511,-77.018045614135 36.8555464189267,-77.0180490747773 36.8700479277162,-77 36.8700493182077,-77 36.8555478091511))",38841,241757,107,29,19,-88,"10205",49.29297,-52.6,POAQ,21120,27878400,38721,241757,107,29,19,-54.8,10205,POAQ,-42.6907,-41.5471,-41.2783,-41.3679,-41.6159,-55.38,-58.2392,-60.1903,-61.7209,-62.9892,-50.2338,-1.90288,14.8598,23.6973,29.1958,12.1093,13.2529,13.5217,13.4321,13.1841,-0.58,-3.4392,-5.3903,-6.9209,-8.1892,4.5662,52.89712,69.6598,78.4973,83.9958
"POLYGON ((-77.0902107475771 36.8410115566758,-77.1082528825062 36.8409962671542,-77.1082736383723 36.8554977610903,-77.0902280441392 36.8555130535498,-77.0902107475771 36.8410115566758))",39243,241848,108,24,19,-53,"10296",34.1783,-25.4,POAQ,21120,27878400,39120,241848,108,24,19,-23.8,10296,POAQ,-17.9688,-17.0646,-16.8442,-16.9039,-17.0876,-27.5767,-29.7705,-31.2606,-32.4278,-33.3946,-25.0568,11.168,24.1449,30.9621,35.1949,5.8312,6.7354,6.9558,6.8961,6.7124,-3.7767,-5.9705,-7.4606,-8.6278,-9.5946,-1.2568,34.968,47.9449,54.7621,58.9949
"POLYGON ((-77.0721686060179 36.8410240662867,-77.0902107475771 36.8410115566758,-77.0902280441392 36.8555130535498,-77.0721824432721 36.8555255655644,-77.0721686060179 36.8410240662867))",39247,241849,108,25,19,-56,"10297",31.28354,-26.8,POAQ,21120,27878400,39124,241849,108,25,19,-24.4,10297,POAQ,-23.8873,-22.9281,-22.6954,-22.7606,-22.9576,-34.1307,-36.4664,-38.0557,-39.3015,-40.3338,-31.2034,7.54114,21.3545,28.6201,33.1344,0.5127,1.4719,1.7046,1.6394,1.4424,-9.7307,-12.0664,-13.6557,-14.9015,-15.9338,-6.8034,31.94114,45.7545,53.0201,57.5344
"POLYGON ((-77.0541264591546 36.8410337959856,-77.0721686060179 36.8410240662867,-77.0721824432721 36.8555255655644,-77.0541368370979 36.8555352971328,-77.0541264591546 36.8410337959856))",39251,241850,108,26,19,-62,"10298",28.615594,-28,POAQ,21120,27878400,39128,241850,108,26,19,-30.2,10298,POAQ,-29.5662,-28.5544,-28.3101,-28.3809,-28.5912,-40.4339,-42.9076,-44.594,-45.9169,-47.0134,-37.0516,4.17122,18.7981,26.5017,31.2913,0.6338,1.6456,1.8899,1.8191,1.6088,-10.2339,-12.7076,-14.394,-15.7169,-16.8134,-6.8516,34.37122,48.9981,56.7017,61.4913
"POLYGON ((-77.0360843083131 36.8410407457712,-77.0541264591546 36.8410337959856,-77.0541368370979 36.8555352971328,-77.0360912269433 36.8555422482538,-77.0360843083131 36.8410407457712))",39255,241851,108,27,19,-71,"10299",34.04177,-36.8,POAQ,21120,27878400,39132,241851,108,27,19,-38.2,10299,POAQ,-34.9079,-33.8468,-33.592,-33.6686,-33.8918,-46.3765,-48.9813,-50.7605,-52.1574,-53.3156,-42.4932,1.11473,16.5152,24.6371,29.6904,3.2921,4.3532,4.608,4.5314,4.3082,-8.1765,-10.7813,-12.5605,-13.9574,-15.1156,-4.2932,39.31473,54.7152,62.8371,67.8904
"POLYGON ((-77.0180421548196 36.8410449156429,-77.0360843083131 36.8410407457712,-77.0360912269433 36.8555422482538,-77.018045614135 36.8555464189267,-77.0180421548196 36.8410449156429))",39258,241852,108,28,19,-79,"10300",42.21622,-47.8,POAQ,21120,27878400,39135,241852,108,28,19,-52.4,10300,POAQ,-39.8772,-38.7708,-38.5067,-38.5891,-38.8249,-51.9198,-54.6476,-56.5148,-57.982,-59.199,-47.4888,-1.60973,14.518,23.0354,28.3386,12.5228,13.6292,13.8933,13.8109,13.5751,0.4802,-2.2476,-4.1148,-5.582,-6.799,4.9112,50.79027,66.918,75.4354,80.7386
"POLYGON ((-77.0901934576453 36.8265100662294,-77.1082321345963 36.8264947796454,-77.1082528825062 36.8409962671542,-77.0902107475771 36.8410115566758,-77.0901934576453 36.8265100662294))",39672,241944,109,24,19,-53,"10392",34.01635,-29.2,POAQ,21120,27878400,39546,241944,109,24,19,-30.4,10392,POAQ,-19.5691,-18.668,-18.446,-18.5037,-18.6857,-29.0344,-31.1955,-32.6723,-33.8326,-34.7952,-26.6242,8.99658,21.9066,28.7145,32.9488,10.8309,11.732,11.954,11.8963,11.7143,1.3656,-0.7955,-2.2723,-3.4326,-4.3952,3.7758,39.39658,52.3066,59.1145,63.3488
"POLYGON ((-77.0721547740679 36.8265225734368,-77.0901934576453 36.8265100662294,-77.0902107475771 36.8410115566758,-77.0721686060179 36.8410240662867,-77.0721547740679 36.8265225734368))",39676,241945,109,25,19,-57,"10393",26.346172,-26,POAQ,21120,27878400,39550,241945,109,25,19,-28.2,10393,POAQ,-25.4869,-24.5299,-24.2952,-24.3584,-24.5539,-35.5853,-37.8895,-39.4667,-40.7067,-41.7357,-32.7794,5.37617,19.1352,26.3991,30.9199,2.7131,3.6701,3.9048,3.8416,3.6461,-7.3853,-9.6895,-11.2667,-12.5067,-13.5357,-4.5794,33.57617,47.3352,54.5991,59.1199
"POLYGON ((-77.0541160851894 36.8265323012662,-77.0721547740679 36.8265225734368,-77.0721686060179 36.8410240662867,-77.0541264591546 36.8410337959856,-77.0541160851894 36.8265323012662))",39680,241946,109,26,19,-62,"10394",24.07276,-27.8,POAQ,21120,27878400,39554,241946,109,26,19,-27.8,10394,POAQ,-31.2142,-30.2031,-29.9565,-30.0253,-30.2343,-41.9413,-44.3859,-46.0622,-47.3809,-48.4757,-38.6897,1.98187,16.5735,24.2863,29.0895,-3.4142,-2.4031,-2.1565,-2.2253,-2.4343,-14.1413,-16.5859,-18.2622,-19.5809,-20.6757,-10.8897,29.78187,44.3735,52.0863,56.8895
"POLYGON ((-77.036077392335 36.8265392497165,-77.0541160851894 36.8265323012662,-77.0541264591546 36.8410337959856,-77.0360843083131 36.8410407457712,-77.036077392335 36.8265392497165))",39683,241947,109,27,19,-71,"10395",29.86419,-37.2,POAQ,21120,27878400,39557,241947,109,27,19,-43,10395,POAQ,-36.6993,-35.6369,-35.3792,-35.4539,-35.6763,-48.0424,-50.6227,-52.3954,-53.791,-54.95,-44.2906,-1.15462,14.2421,22.3906,27.4687,6.3007,7.3631,7.6208,7.5461,7.3237,-5.0424,-7.6227,-9.3954,-10.791,-11.95,-1.2906,41.84538,57.2421,65.3906,70.4687
"POLYGON ((-77.0180386968301 36.8265434187871,-77.036077392335 36.8265392497165,-77.0360843083131 36.8410407457712,-77.0180421548196 36.8410449156429,-77.0180386968301 36.8265434187871))",39687,241948,109,28,19,-80,"10396",35.5559,-46,POAQ,21120,27878400,39561,241948,109,28,19,-49.4,10396,POAQ,-41.8139,-40.7042,-40.4367,-40.5174,-40.7529,-53.7462,-56.4541,-58.3182,-59.7869,-61.007,-49.4448,-3.95895,12.1947,20.7553,26.0939,7.5861,8.6958,8.9633,8.8826,8.6471,-4.3462,-7.0541,-8.9182,-10.3869,-11.607,-0.0448,45.44105,61.5947,70.1553,75.4939
"POLYGON ((-77 36.8265448084773,-77.0180386968301 36.8265434187871,-77.0180421548196 36.8410449156429,-77 36.8410463056002,-77 36.8265448084773))",39691,241949,109,29,19,-89,"10397",41.1461,-54.2,POAQ,21120,27878400,39565,241949,109,29,19,-58.2,10397,POAQ,-46.5202,-45.3678,-45.0918,-45.1786,-45.4267,-59.0111,-61.8374,-63.7871,-65.3244,-66.6022,-54.1135,-6.41531,10.4411,19.3866,24.9694,11.6798,12.8322,13.1082,13.0214,12.7733,-0.8111,-3.6374,-5.5871,-7.1244,-8.4022,4.0865,51.78469,68.6411,77.5866,83.1694
"POLYGON ((-76.9819613031699 36.8265434187871,-77 36.8265448084773,-77 36.8410463056002,-76.9819578451804 36.8410449156429,-76.9819613031699 36.8265434187871))",39695,241950,109,30,19,-98,"10398",46.4343,-61.6,POAQ,21120,27878400,39569,241950,109,30,19,-66.4,10398,POAQ,-50.7789,-49.5887,-49.3057,-49.3986,-49.6587,-63.7928,-66.7271,-68.7558,-70.3569,-71.6882,-58.2582,-8.50624,8.99333,18.2936,24.1021,15.6211,16.8113,17.0943,17.0014,16.7413,2.6072,-0.3271,-2.3558,-3.9569,-5.2882,8.1418,57.89376,75.39333,84.6936,90.5021
"POLYGON ((-77.0901761743398 36.8120085831328,-77.1082113946381 36.8119932994864,-77.1082321345963 36.8264947796454,-77.0901934576453 36.8265100662294,-77.0901761743398 36.8120085831328))",40105,242040,110,24,19,-55,"10488",28.730361,-28.2,POAQ,21120,27878400,39978,242040,110,24,19,-29.8,10488,POAQ,-21.4809,-20.5814,-20.3572,-20.4129,-20.5934,-30.8135,-32.9442,-34.4101,-35.5652,-36.5254,-28.5142,6.50524,19.3664,26.1766,30.4202,8.3191,9.2186,9.4428,9.3871,9.2066,-1.0135,-3.1442,-4.6101,-5.7652,-6.7254,1.2858,36.30524,49.1664,55.9766,60.2202
"POLYGON ((-77.0721409474189 36.8120210879368,-77.0901761743398 36.8120085831328,-77.0901934576453 36.8265100662294,-77.0721547740679 36.8265225734368,-77.0721409474189 36.8120210879368))",40109,242041,110,25,19,-57,"10489",21.64729,-25.8,POAQ,21120,27878400,39982,242041,110,25,19,-28.8,10489,POAQ,-27.4141,-26.4577,-26.2205,-26.2816,-26.4758,-37.3767,-39.6513,-41.2186,-42.4544,-43.4818,-34.6944,2.86822,16.5894,23.8626,28.3974,1.3859,2.3423,2.5795,2.5184,2.3242,-8.5767,-10.8513,-12.4186,-13.6544,-14.6818,-5.8944,31.66822,45.3894,52.6626,57.1974
"POLYGON ((-77.0541057152 36.8120308138969,-77.0721409474189 36.8120210879368,-77.0721547740679 36.8265225734368,-77.0541160851894 36.8265323012662,-77.0541057152 36.8120308138969))",40113,242042,110,26,19,-60,"10490",18.95171,-27.4,POAQ,21120,27878400,39986,242042,110,26,19,-28.6,10490,POAQ,-33.2152,-32.2033,-31.9537,-32.0205,-32.2284,-43.811,-46.2286,-47.8969,-49.2132,-50.3079,-40.6924,-0.57627,13.9972,21.7307,26.5554,-4.6152,-3.6033,-3.3537,-3.4205,-3.6284,-15.211,-17.6286,-19.2969,-20.6132,-21.7079,-12.0924,28.02373,42.5972,50.3307,55.1554
"POLYGON ((-77.0360704790075 36.812037761012,-77.0541057152 36.8120308138969,-77.0541160851894 36.8265323012662,-77.036077392335 36.8265392497165,-77.0360704790075 36.812037761012))",40117,242043,110,27,19,-70,"10491",24.2537,-36.6,POAQ,21120,27878400,39990,242043,110,27,19,-40.6,10491,POAQ,-38.7955,-37.7307,-37.4695,-37.5423,-37.764,-50.0143,-52.5706,-54.3377,-55.7328,-56.8934,-46.4037,-3.77554,11.6244,19.8059,24.9133,1.8045,2.8693,3.1305,3.0577,2.836,-9.4143,-11.9706,-13.7377,-15.1328,-16.2934,-5.8037,36.82446,52.2244,60.4059,65.5133
"POLYGON ((-77.018035240166 36.8120419292813,-77.0360704790075 36.812037761012,-77.036077392335 36.8265392497165,-77.0180386968301 36.8265434187871,-77.018035240166 36.8120419292813))",40121,242044,110,28,19,-80,"10492",30.0276,-45.8,POAQ,21120,27878400,39994,242044,110,28,19,-50.2,10492,POAQ,-44.0265,-42.9129,-42.6416,-42.7205,-42.9556,-55.8449,-58.5323,-60.3934,-61.8638,-63.0874,-51.6892,-6.65228,9.52795,18.1345,23.5108,6.1735,7.2871,7.5584,7.4795,7.2444,-5.6449,-8.3323,-10.1934,-11.6638,-12.8874,-1.4892,43.54772,59.72795,68.3345,73.7108
"POLYGON ((-77 36.8120433187045,-77.018035240166 36.8120419292813,-77.0180386968301 36.8265434187871,-77 36.8265448084773,-77 36.8120433187045))",40125,242045,110,29,19,-90,"10493",35.4855,-54.2,POAQ,21120,27878400,39998,242045,110,29,19,-60.4,10493,POAQ,-48.8633,-47.7055,-47.4254,-47.5105,-47.7586,-61.2529,-64.0623,-66.0118,-67.5532,-68.8363,-56.5014,-9.18595,7.72103,16.7258,22.3548,11.5367,12.6945,12.9746,12.8895,12.6414,-0.8529,-3.6623,-5.6118,-7.1532,-8.4363,3.8986,51.21405,68.12103,77.1258,82.7548
"POLYGON ((-76.981964759834 36.8120419292813,-77 36.8120433187045,-77 36.8265448084773,-76.9819613031699 36.8265434187871,-76.981964759834 36.8120419292813))",40129,242046,110,30,19,-99,"10494",40.2709,-61.4,POAQ,21120,27878400,40002,242046,110,30,19,-67.6,10494,POAQ,-53.2486,-52.0516,-51.7642,-51.8557,-52.1162,-66.1724,-69.0932,-71.1242,-72.7315,-74.07,-60.7839,-11.355,6.21647,15.5879,21.4504,14.3514,15.5484,15.8358,15.7443,15.4838,1.4276,-1.4932,-3.5242,-5.1315,-6.47,6.8161,56.245,73.81647,83.1879,89.0504
"POLYGON ((-77.072127126068 36.7975196107087,-77.0901588976568 36.7975071083081,-77.0901761743398 36.8120085831328,-77.0721409474189 36.8120210879368,-77.072127126068 36.7975196107087))",40542,242137,111,25,19,-59,"10585",21.39911,-30.4,POAQ,21120,27878400,40412,242137,111,25,19,-36,10585,POAQ,-29.7483,-28.7899,-28.5493,-28.6083,-28.8016,-39.5971,-41.8473,-43.4086,-44.6436,-45.6724,-37.0341,-0.020988,13.696,20.9992,25.5615,6.2517,7.2101,7.4507,7.3917,7.1984,-3.5971,-5.8473,-7.4086,-8.6436,-9.6724,-1.0341,35.979012,49.696,56.9992,61.5615
"POLYGON ((-77.0540953491841 36.7975293347995,-77.072127126068 36.7975196107087,-77.0721409474189 36.8120210879368,-77.0541057152 36.8120308138969,-77.0540953491841 36.7975293347995))",40546,242138,111,26,19,-64,"10586",19.3787,-33,POAQ,21120,27878400,40416,242138,111,26,19,-35,10586,POAQ,-35.651,-34.6358,-34.3824,-34.4471,-34.6544,-46.1336,-48.5283,-50.1923,-51.5092,-52.6064,-43.1461,-3.55835,11.0268,18.7999,23.6586,-0.651,0.3642,0.6176,0.5529,0.3456,-11.1336,-13.5283,-15.1923,-16.5092,-17.6064,-8.1461,31.44165,46.0268,53.7999,58.6586
"POLYGON ((-77.036063568329 36.7975362805795,-77.0540953491841 36.7975293347995,-77.0541057152 36.8120308138969,-77.0360704790075 36.812037761012,-77.036063568329 36.7975362805795))",40549,242139,111,27,19,-72,"10587",23.1577,-41,POAQ,21120,27878400,40419,242139,111,27,19,-48.2,10587,POAQ,-41.3639,-40.2944,-40.0291,-40.0998,-40.3211,-52.4744,-55.0102,-56.7751,-58.1727,-59.3374,-49.004,-6.86503,8.56631,16.7991,21.9482,6.8361,7.9056,8.1709,8.1002,7.8789,-4.2744,-6.8102,-8.5751,-9.9727,-11.1374,-0.804,41.33497,56.76631,64.9991,70.1482
"POLYGON ((-77.0180317848264 36.7975404480477,-77.036063568329 36.7975362805795,-77.0360704790075 36.812037761012,-77.018035240166 36.8120419292813,-77.0180317848264 36.7975404480477))",40553,242140,111,28,19,-81,"10588",24.7454,-46.4,POAQ,21120,27878400,40423,242140,111,28,19,-54.8,10588,POAQ,-46.7037,-45.5843,-45.3084,-45.3854,-45.6204,-58.4186,-61.0878,-62.9484,-64.4228,-65.6519,-54.4118,-9.82647,6.40151,15.0688,20.4929,8.0963,9.2157,9.4916,9.4146,9.1796,-3.6186,-6.2878,-8.1484,-9.6228,-10.8519,0.3882,44.97353,61.20151,69.8688,75.2929
"POLYGON ((-77 36.7975418372039,-77.0180317848264 36.7975404480477,-77.018035240166 36.8120419292813,-77 36.8120433187045,-77 36.7975418372039))",40557,242141,111,29,19,-91,"10589",29.983,-55,POAQ,21120,27878400,40427,242141,111,29,19,-62.6,10589,POAQ,-51.6211,-50.4565,-50.1717,-50.255,-50.5032,-63.9118,-66.705,-68.6555,-70.2022,-71.4919,-59.3176,-12.418,4.55006,13.623,19.3045,10.9789,12.1435,12.4283,12.345,12.0968,-1.3118,-4.105,-6.0555,-7.6022,-8.8919,3.2824,50.182,67.15006,76.223,81.9045
"POLYGON ((-77.0540849871395 36.7830278648961,-77.072113310012 36.7830181426744,-77.072127126068 36.7975196107087,-77.0540953491841 36.7975293347995,-77.0540849871395 36.7830278648961))",40983,242234,112,26,19,-69,"10682",22.3396,-41.6,POAQ,21120,27878400,40853,242234,112,26,19,-50.4,10682,POAQ,-38.4446,-37.4242,-37.1663,-37.2289,-37.4358,-48.8257,-51.2004,-52.8627,-54.1827,-55.2845,-45.9691,-6.90757,7.71124,15.5388,20.4417,11.9554,12.9758,13.2337,13.1711,12.9642,1.5743,-0.8004,-2.4627,-3.7827,-4.8845,4.4309,43.49243,58.11124,65.9388,70.8417
"POLYGON ((-77.036056660298 36.7830348093409,-77.0540849871395 36.7830278648961,-77.0540953491841 36.7975293347995,-77.036063568329 36.7975362805795,-77.036056660298 36.7830348093409))",40986,242235,112,27,19,-75,"10683",20.275,-44.2,POAQ,21120,27878400,40856,242235,112,27,19,-55.6,10683,POAQ,-44.2624,-43.187,-42.917,-42.9855,-43.2065,-55.2636,-57.7792,-59.5426,-60.9437,-62.1134,-51.9439,-10.3447,5.12525,13.4166,18.6128,11.3376,12.413,12.683,12.6145,12.3935,0.3364,-2.1792,-3.9426,-5.3437,-6.5134,3.6561,45.2553,60.72525,69.0166,74.2128
"POLYGON ((-77.0180283308105 36.7830389760082,-77.036056660298 36.7830348093409,-77.036063568329 36.7975362805795,-77.0180317848264 36.7975404480477,-77.0180283308105 36.7830389760082))",40990,242236,112,28,19,-83,"10684",19.1949,-47.4,POAQ,21120,27878400,40860,242236,112,28,19,-54.6,10684,POAQ,-49.7127,-48.5868,-48.306,-48.3807,-48.6154,-61.314,-63.9632,-65.823,-67.3015,-68.5361,-57.4774,-13.4318,2.84146,11.5718,17.0463,4.8873,6.0132,6.294,6.2193,5.9846,-6.714,-9.3632,-11.223,-12.7015,-13.9361,-2.8774,41.1682,57.44146,66.1718,71.6463
"POLYGON ((-77 36.7830403648973,-77.0180283308105 36.7830389760082,-77.0180317848264 36.7975404480477,-77 36.7975418372039,-77 36.7830403648973))",40994,242237,112,29,19,-93,"10685",24.5565,-56.6,POAQ,21120,27878400,40864,242237,112,29,19,-60.6,10685,POAQ,-54.7976,-53.6254,-53.3353,-53.4165,-53.6648,-66.9816,-69.7573,-71.7088,-73.2612,-74.558,-62.5669,-16.1629,0.867524,10.0132,15.7514,5.8024,6.9746,7.2647,7.1835,6.9352,-6.3816,-9.1573,-11.1088,-12.6612,-13.958,-1.9669,44.4371,61.467524,70.6132,76.3514
"POLYGON ((-76.9819716691895 36.7830389760082,-77 36.7830403648973,-77 36.7975418372039,-76.9819682151736 36.7975404480477,-76.9819716691895 36.7830389760082))",40998,242238,112,30,19,-105,"10686",30.8177,-66.2,POAQ,21120,27878400,40868,242238,112,30,19,-72.8,10686,POAQ,-59.5635,-58.3492,-58.0514,-58.1395,-58.4012,-72.3133,-75.209,-77.2484,-78.8717,-80.2281,-67.253,-18.5722,-0.826335,8.71393,14.7034,13.2365,14.4508,14.7486,14.6605,14.3988,0.4867,-2.409,-4.4484,-6.0717,-7.4281,5.547,54.2278,71.973665,81.51393,87.5034
"POLYGON ((-77.0540746290638 36.7685264051082,-77.0720994992481 36.7685166847556,-77.072113310012 36.7830181426744,-77.0540849871395 36.7830278648961,-77.0540746290638 36.7685264051082))",41422,242330,113,26,19,-72,"10778",17.3484,-42.6,POAQ,21120,27878400,41290,242330,113,26,19,-51.6,10778,POAQ,-41.5213,-40.4937,-40.2308,-40.2912,-40.4981,-51.8118,-54.1696,-55.8329,-57.1582,-58.2666,-49.0818,-10.5388,4.13447,12.0303,16.9865,10.0787,11.1063,11.3692,11.3088,11.1019,-0.2118,-2.5696,-4.2329,-5.5582,-6.6666,2.5182,41.0612,55.73447,63.6303,68.5865
"POLYGON ((-77.036049754913 36.768533348218,-77.0540746290638 36.7685264051082,-77.0540849871395 36.7830278648961,-77.036056660298 36.7830348093409,-77.036049754913 36.768533348218))",41426,242331,113,27,19,-80,"10779",16.9205,-47.4,POAQ,21120,27878400,41294,242331,113,27,19,-52.4,10779,POAQ,-47.465,-46.3825,-46.1071,-46.1733,-46.3941,-58.3609,-60.8576,-62.6212,-64.0273,-65.2036,-55.1936,-14.16,1.3612,9.72095,14.9712,4.935,6.0175,6.2929,6.2267,6.0059,-5.9609,-8.4576,-10.2212,-11.6273,-12.8036,-2.7936,38.24,53.7612,62.12095,67.3712
"POLYGON ((-77.0180248781176 36.7685375140842,-77.036049754913 36.768533348218,-77.036056660298 36.7830348093409,-77.0180283308105 36.7830389760082,-77.0180248781176 36.7685375140842))",41430,242332,113,28,19,-86,"10780",15.8727,-51.2,POAQ,21120,27878400,41298,242332,113,28,19,-55.6,10780,POAQ,-53.1027,-51.969,-51.6826,-51.7549,-51.9894,-64.5903,-67.22,-69.0801,-70.5639,-71.8054,-60.9311,-17.4725,-1.14427,7.65819,13.1895,2.4973,3.631,3.9174,3.8451,3.6106,-8.9903,-11.62,-13.4801,-14.9639,-16.2054,-5.3311,38.1275,54.45573,63.25819,68.7895
"POLYGON ((-77 36.7685389027063,-77.0180248781176 36.7685375140842,-77.0180283308105 36.7830389760082,-77 36.7830403648973,-77 36.7685389027063))",41434,242333,113,29,19,-95,"10781",20.2161,-60,POAQ,21120,27878400,41302,242333,113,29,19,-60,10781,POAQ,-58.4313,-57.2504,-56.9544,-57.0332,-57.2814,-70.5003,-73.2572,-75.2101,-76.7688,-78.0733,-66.2846,-20.4604,-3.36484,5.85975,11.6595,1.5687,2.7496,3.0456,2.9668,2.7186,-10.5003,-13.2572,-15.2101,-16.7688,-18.0733,-6.2846,39.5396,56.63516,65.85975,71.6595
"POLYGON ((-76.9819751218824 36.7685375140842,-77 36.7685389027063,-77 36.7830403648973,-76.9819716691895 36.7830389760082,-76.9819751218824 36.7685375140842))",41438,242334,113,30,19,-109,"10782",25.6183,-69.4,POAQ,21120,27878400,41306,242334,113,30,19,-71.6,10782,POAQ,-63.5076,-62.2834,-61.9794,-62.0653,-62.3274,-76.1548,-79.0351,-81.0785,-82.7104,-84.0766,-71.2995,-23.1333,-5.29948,4.33262,10.3921,8.0924,9.3166,9.6206,9.5347,9.2726,-4.5548,-7.4351,-9.4785,-11.1104,-12.4766,0.3005,48.4667,66.30052,75.93262,81.9921
"POLYGON ((-77.0540642749549 36.7540249563574,-77.072085693773 36.7540152378737,-77.0720994992481 36.7685166847556,-77.0540746290638 36.7685264051082,-77.0540642749549 36.7540249563574))",41876,242426,114,26,19,-76,"10874",13.8293,-45.4,POAQ,21120,27878400,41743,242426,114,26,19,-50.6,10874,POAQ,-44.8466,-43.8096,-43.5409,-43.5994,-43.8066,-55.0686,-57.4152,-59.0836,-60.4177,-61.5355,-52.4508,-14.3656,0.394479,8.37751,13.3993,5.7534,6.7904,7.0591,7.0006,6.7934,-4.4686,-6.8152,-8.4836,-9.8177,-10.9355,-1.8508,36.2344,50.994479,58.97751,63.9993
"POLYGON ((-77.0360428521724 36.7540318981322,-77.0540642749549 36.7540249563574,-77.0540746290638 36.7685264051082,-77.036049754913 36.768533348218,-77.0360428521724 36.7540318981322))",41880,242427,114,27,19,-85,"10875",14.5728,-52,POAQ,21120,27878400,41747,242427,114,27,19,-54.8,10875,POAQ,-51.0741,-49.981,-49.6995,-49.7637,-49.985,-61.8956,-64.3814,-66.1512,-67.5672,-68.7539,-58.857,-18.2881,-2.66901,5.78629,11.1082,3.7259,4.819,5.1005,5.0363,4.815,-7.0956,-9.5814,-11.3512,-12.7672,-13.9539,-4.057,36.5119,52.13099,60.58629,65.9082
"POLYGON ((-77.0180214267469 36.7540360631974,-77.0360428521724 36.7540318981322,-77.036049754913 36.768533348218,-77.0180248781176 36.7685375140842,-77.0180214267469 36.7540360631974))",41884,242428,114,28,19,-91,"10876",13.4716,-56.4,POAQ,21120,27878400,41751,242428,114,28,19,-56,10876,POAQ,-56.9407,-55.7962,-55.5033,-55.5735,-55.8086,-68.3431,-70.9606,-72.8266,-74.3203,-75.5725,-64.8359,-21.8754,-5.44936,3.45064,9.05544,-0.9407,0.2038,0.4967,0.4265,0.1914,-12.3431,-14.9606,-16.8266,-18.3203,-19.5725,-8.8359,34.1246,50.55064,59.45064,65.05544
"POLYGON ((-77 36.7540374515526,-77.0180214267469 36.7540360631974,-77.0180248781176 36.7685375140842,-77 36.7685389027063,-77 36.7540374515526))",41888,242429,114,29,19,-97,"10877",14.5258,-62.6,POAQ,21120,27878400,41755,242429,114,29,19,-68.4,10877,POAQ,-62.4964,-61.3047,-61.0022,-61.0787,-61.3274,-74.4703,-77.2133,-79.1714,-80.7397,-82.0547,-70.4338,-25.1444,-7.95463,1.36702,7.24051,5.9036,7.0953,7.3978,7.3213,7.0726,-6.0703,-8.8133,-10.7714,-12.3397,-13.6547,-2.0338,43.2556,60.44537,69.76702,75.64051
"POLYGON ((-76.9819785732531 36.7540360631974,-77 36.7540374515526,-77 36.7685389027063,-76.9819751218824 36.7685375140842,-76.9819785732531 36.7540360631974))",41892,242430,114,30,19,-113,"10878",19.8244,-72.8,POAQ,21120,27878400,41759,242430,114,30,19,-74.4,10878,POAQ,-67.7187,-66.4845,-66.1741,-66.2577,-66.5201,-80.2568,-83.1203,-85.1672,-86.8073,-88.1828,-75.6178,-28.0405,-10.1272,-0.405739,5.72284,6.6813,7.9155,8.2259,8.1423,7.8799,-5.8568,-8.7203,-10.7672,-12.4073,-13.7828,-1.2178,46.3595,64.2728,73.994261,80.12284
