WKT,OBJECTID,IJK,I,J,K,AQ_TOP,IJ,WL_ABV_AQ,Crit_Surf,Unit,SHAPE_Leng,SHAPE_Area,FID_,IJK_1,I_1,J_1,K_1,Critical_S,IJ_1,Unit_1,WSP20_30,WSP20_40,WSP20_50,WSP20_60,WSP20_70,WSP40_30,WSP40_40,WSP40_50,WSP40_60,WSP40_70,WS_SW40_30,WS_SW40_40,WS_SW40_50,WS_SW40_60,WS_SW40_70,A_WSP20_30,A_WSP20_40,A_WSP20_50,A_WSP20_60,A_WSP20_70,A_WSP40_30,A_WSP40_40,A_WSP40_50,A_WSP40_60,A_WSP40_70,A_SW40_30,A_SW40_40,A_SW40_50,A_SW40_60,A_SW40_70
"POLYGON ((-77.0729517508507 37.6530908720846,-77.0911896782909 37.6530782276756,-77.091207352317 37.6675786076561,-77.0729658900764 37.6675912544758,-77.0729517508507 37.6530908720846))",18757,82105,52,25,7,-20,"4921",5.69713,1.2,PPAQ,21120,27878400,18721,82105,52,25,7,10.2,4921,PPAQ,5.31185,5.36646,5.36126,5.33657,5.30699,3.8492,3.35259,3.06881,2.87968,2.74293,3.84966,4.03141,4.65754,5.07408,5.33932,-4.88815,-4.83354,-4.83874,-4.86343,-4.89301,-6.3508,-6.84741,-7.13119,-7.32032,-7.45707,-6.35034,-6.16859,-5.54246,-5.12592,-4.86068
"POLYGON ((-77.0547138179319 37.6531007066263,-77.0729517508507 37.6530908720846,-77.0729658900764 37.6675912544758,-77.054724422354 37.6676010908925,-77.0547138179319 37.6531007066263))",18761,82106,52,26,7,-23,"4922",7.52445,0.6,PPAQ,21120,27878400,18725,82106,52,26,7,8.4,4922,PPAQ,6.76214,6.85565,6.84898,6.8096,6.76187,4.54887,3.74123,3.27843,2.97014,2.7473,4.54941,4.82456,5.84349,6.52522,6.95945,-1.63786,-1.54435,-1.55102,-1.5904,-1.63813,-3.85113,-4.65877,-5.12157,-5.42986,-5.6527,-3.85059,-3.57544,-2.55651,-1.87478,-1.44055
"POLYGON ((-77.0364758809041 37.6531077312998,-77.0547138179319 37.6531007066263,-77.054724422354 37.6676010908925,-77.0364829505201 37.6676081169052,-77.0364758809041 37.6531077312998))",18765,82107,52,27,7,-25,"4923",9.62193,-1,PPAQ,21120,27878400,18729,82107,52,27,7,4.4,4923,PPAQ,6.20879,6.35315,6.34559,6.28843,6.21839,3.12916,1.93989,1.25615,0.800446,0.471049,3.13002,3.54607,5.06094,6.07539,6.72136,1.80879,1.95315,1.94559,1.88843,1.81839,-1.27084,-2.46011,-3.14385,-3.599554,-3.928951,-1.26998,-0.85393,0.66094,1.67539,2.32136
"POLYGON ((-77.0182379411369 37.6531119461042,-77.0364758809041 37.6531077312998,-77.0364829505201 37.6676081169052,-77.0182414759453 37.6676123325131,-77.0182379411369 37.6531119461042))",18769,82108,52,28,7,-27,"4924",6.35043,2.6,PPAQ,21120,27878400,18733,82108,52,28,7,2.8,4924,PPAQ,5.69859,5.88642,5.87934,5.80853,5.72092,2.05829,0.56653,-0.294453,-0.868544,-1.28344,2.0593,2.55485,4.45638,5.7365,6.55236,2.89859,3.08642,3.07934,3.00853,2.92092,-0.74171,-2.23347,-3.094453,-3.668544,-4.08344,-0.7407,-0.24515,1.65638,2.9365,3.75236
"POLYGON ((-77 37.6531133510391,-77.0182379411369 37.6531119461042,-77.0182414759453 37.6676123325131,-77 37.6676137377158,-77 37.6531133510391))",18773,82109,52,29,7,-32,"4925",9.98867,-0.6,PPAQ,21120,27878400,18737,82109,52,29,7,0.8,4925,PPAQ,5.78974,6.00786,6.00221,5.92326,5.82478,1.90645,0.226013,-0.747726,-1.39721,-1.86656,1.90746,2.42296,4.56043,6.00854,6.93259,4.98974,5.20786,5.20221,5.12326,5.02478,1.10645,-0.573987,-1.547726,-2.19721,-2.66656,1.10746,1.62296,3.76043,5.20854,6.13259
"POLYGON ((-77.2188125008793 37.6384106471054,-77.2370468018055 37.6383755305311,-77.2370927362194 37.6528759174177,-77.2188549019166 37.6529110406878,-77.2188125008793 37.6384106471054))",19118,82193,53,17,7,19,"5009",5.2113,45,PPAQ,21120,27878400,19082,82193,53,17,7,52.2,5009,PPAQ,46.4609,46.5012,46.4958,46.4763,46.4534,44.0622,43.673,43.4641,43.3249,43.2234,44.0626,44.5199,45.1439,45.4968,45.7126,-5.7391,-5.6988,-5.7042,-5.7237,-5.7466,-8.1378,-8.527,-8.7359,-8.8751,-8.9766,-8.1374,-7.6801,-7.0561,-6.7032,-6.4874
"POLYGON ((-77.2005781835268 37.638442954368,-77.2188125008793 37.6384106471054,-77.2188549019166 37.6529110406878,-77.2006170511778 37.6529433541106,-77.2005781835268 37.638442954368))",19122,82194,53,18,7,11,"5010",5.0676,37.6,PPAQ,21120,27878400,19086,82194,53,18,7,42.2,5010,PPAQ,42.8065,42.842,42.8368,42.8193,42.7987,40.6925,40.3454,40.1583,40.0336,39.9426,40.6928,41.1081,41.664,41.9788,42.1715,0.6065,0.642,0.6368,0.6193,0.5987,-1.5075,-1.8546,-2.0417,-2.1664,-2.2574,-1.5072,-1.0919,-0.536,-0.2212,-0.0285
"POLYGON ((-77.1823438511167 37.6384724523154,-77.2005781835268 37.638442954368,-77.2006170511778 37.6529433541106,-77.1823791853728 37.6529728576825,-77.1823438511167 37.6384724523154))",19126,82195,53,19,7,5,"5011",-2.6601,32.4,PPAQ,21120,27878400,19090,82195,53,19,7,35,5011,PPAQ,28.943,28.9748,28.9698,28.9535,28.9345,27.0671,26.7504,26.5789,26.4642,26.3806,27.0674,27.4585,27.9655,28.253,28.4293,-6.057,-6.0252,-6.0302,-6.0465,-6.0655,-7.9329,-8.2496,-8.4211,-8.5358,-8.6194,-7.9326,-7.5415,-7.0345,-6.747,-6.5707
"POLYGON ((-77.164109505018 37.6384991409444,-77.1823438511167 37.6384724523154,-77.1823791853728 37.6529728576825,-77.1641413058711 37.6529995514002,-77.164109505018 37.6384991409444))",19130,82196,53,20,7,-1,"5012",-8.2528,24.6,PPAQ,21120,27878400,19094,82196,53,20,7,27.8,5012,PPAQ,15.7896,15.8111,15.8074,15.7962,15.7831,14.5527,14.337,14.2195,14.1409,14.0835,14.5529,14.8276,15.1734,15.3698,15.4903,-12.0104,-11.9889,-11.9926,-12.0038,-12.0169,-13.2473,-13.463,-13.5805,-13.6591,-13.7165,-13.2471,-12.9724,-12.6266,-12.4302,-12.3097
"POLYGON ((-77.1458751465994 37.6385230202519,-77.164109505018 37.6384991409444,-77.1641413058711 37.6529995514002,-77.1459034140424 37.6530234352609,-77.1458751465994 37.6385230202519))",19134,82197,53,21,7,-8,"5013",1.00102,5.6,PPAQ,21120,27878400,19098,82197,53,21,7,8.2,5013,PPAQ,6.48755,6.50142,6.49889,6.49138,6.48269,5.69664,5.55484,5.47734,5.42537,5.38746,5.69675,5.87872,6.10501,6.23385,6.31306,-1.71245,-1.69858,-1.70111,-1.70862,-1.71731,-2.50336,-2.64516,-2.72266,-2.77463,-2.81254,-2.50325,-2.32128,-2.09499,-1.96615,-1.88694
"POLYGON ((-77.0911720111131 37.638577802221,-77.1094063982781 37.6385623508924,-77.1094275988826 37.6530627734008,-77.0911896782909 37.6530782276756,-77.0911720111131 37.638577802221))",19146,82200,53,24,7,-18,"5016",5.85188,-2.6,PPAQ,21120,27878400,19110,82200,53,24,7,9.2,5016,PPAQ,2.24867,2.26978,2.26732,2.25739,2.24561,1.53435,1.33952,1.22928,1.15558,1.10213,1.53472,1.66936,1.93749,2.10642,2.21275,-6.95133,-6.93022,-6.93268,-6.94261,-6.95439,-7.66565,-7.86048,-7.97072,-8.04442,-8.09787,-7.66528,-7.53064,-7.26251,-7.09358,-6.98725
"POLYGON ((-77.0729376171037 37.6385904442195,-77.0911720111131 37.638577802221,-77.0911896782909 37.6530782276756,-77.0729517508507 37.6530908720846,-77.0729376171037 37.6385904442195))",19150,82201,53,25,7,-20,"5017",11.06996,-6,PPAQ,21120,27878400,19114,82201,53,25,7,8.8,5017,PPAQ,3.91936,3.96886,3.96526,3.94455,3.91946,2.63084,2.20683,1.96541,1.80451,1.68806,2.63134,2.83648,3.39535,3.75929,3.98963,-4.88064,-4.83114,-4.83474,-4.85545,-4.88054,-6.16916,-6.59317,-6.83459,-6.99549,-7.11194,-6.16866,-5.96352,-5.40465,-5.04071,-4.81037
"POLYGON ((-77.0364688140274 37.6386073002207,-77.0547032176189 37.6386002768864,-77.0547138179319 37.6531007066263,-77.0364758809041 37.6531077312998,-77.0364688140274 37.6386073002207))",19158,82203,53,27,7,-24,"5019",7.24816,-0.2,PPAQ,21120,27878400,19122,82203,53,27,7,1.6,5019,PPAQ,4.5472,4.69614,4.69163,4.63761,4.57044,1.43411,0.283299,-0.374708,-0.813237,-1.13051,1.43536,1.99291,3.53662,4.5442,5.18102,2.9472,3.09614,3.09163,3.03761,2.97044,-0.16589,-1.316701,-1.974708,-2.413237,-2.73051,-0.16464,0.39291,1.93662,2.9442,3.58102
"POLYGON ((-77.0182344076981 37.6386115142217,-77.0364688140274 37.6386073002207,-77.0364758809041 37.6531077312998,-77.0182379411369 37.6531119461042,-77.0182344076981 37.6386115142217))",19162,82204,53,28,7,-27,"5020",7.14004,0.6,PPAQ,21120,27878400,19126,82204,53,28,7,0.6,5020,PPAQ,4.81924,5.01114,5.00893,4.94392,4.86197,1.26155,-0.154394,-0.966665,-1.5078,-1.8991,1.26272,1.88082,3.7735,5.01895,5.80686,4.21924,4.41114,4.40893,4.34392,4.26197,0.66155,-0.754394,-1.566665,-2.1078,-2.4991,0.66272,1.28082,3.1735,4.41895,5.20686
"POLYGON ((-77.1640777164847 37.6239986859449,-77.1823085305494 37.6239720024046,-77.1823438511167 37.6384724523154,-77.164109505018 37.6384991409444,-77.1640777164847 37.6239986859449))",19520,82292,54,20,7,2,"5108",-0.8915,28.6,PPAQ,21120,27878400,19484,82292,54,20,7,30.6,5108,PPAQ,27.366,27.4058,27.401,27.3826,27.3608,25.2825,24.9152,24.7168,24.5842,24.4875,25.2831,25.7689,26.3743,26.7146,26.9224,-3.234,-3.1942,-3.199,-3.2174,-3.2392,-5.3175,-5.6848,-5.8832,-6.0158,-6.1125,-5.3169,-4.8311,-4.2257,-3.8854,-3.6776
"POLYGON ((-77.1458468901073 37.6240225606995,-77.1640777164847 37.6239986859449,-77.164109505018 37.6384991409444,-77.1458751465994 37.6385230202519,-77.1458468901073 37.6240225606995))",19524,82293,54,21,7,-3,"5109",-14.17087,23.2,PPAQ,21120,27878400,19488,82293,54,21,7,27.4,5109,PPAQ,9.50646,9.52933,9.52631,9.51542,9.50257,8.31584,8.10188,7.98573,7.908,7.85125,8.31619,8.60545,8.95757,9.15588,9.27717,-17.89354,-17.87067,-17.87369,-17.88458,-17.89743,-19.08416,-19.29812,-19.41427,-19.492,-19.54875,-19.08381,-18.79455,-18.44243,-18.24412,-18.12283
"POLYGON ((-77.0911543507797 37.6240773322237,-77.1093852058867 37.6240618838411,-77.1094063982781 37.6385623508924,-77.0911720111131 37.638577802221,-77.0911543507797 37.6240773322237))",19536,82296,54,24,7,-18,"5112",9.98822,-8,PPAQ,21120,27878400,19500,82296,54,24,7,1,5112,PPAQ,1.5269,1.54409,1.54209,1.53404,1.52449,0.921286,0.763702,0.674781,0.615288,0.572096,0.921672,1.04703,1.26993,1.40825,1.49501,0.5269,0.54409,0.54209,0.53404,0.52449,-0.078714,-0.236298,-0.325219,-0.384712,-0.427904,-0.078328,0.04703,0.26993,0.40825,0.49501
"POLYGON ((-77.0364617498885 37.6241068245992,-77.0546926214125 37.624099802604,-77.0547032176189 37.6386002768864,-77.0364688140274 37.6386073002207,-77.0364617498885 37.6241068245992))",19548,82299,54,27,7,-24,"5115",6.86474,-1.6,PPAQ,21120,27878400,19512,82299,54,27,7,2,5115,PPAQ,3.09335,3.23446,3.2335,3.18714,3.12843,0.250392,-0.768033,-1.34701,-1.73273,-2.012,0.251821,0.87334,2.30746,3.22249,3.7967,1.09335,1.23446,1.2335,1.18714,1.12843,-1.749608,-2.768033,-3.34701,-3.73273,-4.012,-1.748179,-1.12666,0.30746,1.22249,1.7967
"POLYGON ((-77.0911366972867 37.6095768186146,-77.1093640217039 37.6095613731779,-77.1093852058867 37.6240618838411,-77.0911543507797 37.6240773322237,-77.0911366972867 37.6095768186146))",19926,82392,55,24,7,-16,"5208",-6.79738328,6.8,PPAQ,21120,27878400,19890,82392,55,24,7,14.8,5208,PPAQ,0.00113598,0.00115776,0.0011543,0.00114309,0.00112997,0.00014707,-6.37e-05,-0.000181371,-0.00026066,-0.000318407,0.000147464,0.000412032,0.000739622,0.000931598,0.00105062,-14.79886402,-14.79884224,-14.7988457,-14.79885691,-14.79887003,-14.79985293,-14.8000637,-14.800181371,-14.80026066,-14.800318407,-14.799852536,-14.799587968,-14.799260378,-14.799068402,-14.79894938
"POLYGON ((-77.0729093660331 37.6095894557925,-77.0911366972867 37.6095768186146,-77.0911543507797 37.6240773322237,-77.0729234888323 37.6240899718118,-77.0729093660331 37.6095894557925))",19930,82393,55,25,7,-19,"5209",6.70341,-5.6,PPAQ,21120,27878400,19894,82393,55,25,7,3.8,5209,PPAQ,0.00400411,0.00407125,0.00406608,0.00403789,0.00400373,0.00204886,0.00147894,0.00115585,0.000939154,0.00078225,0.00204827,0.00247582,0.00327655,0.00377805,0.00409252,-3.79599589,-3.79592875,-3.79593392,-3.79596211,-3.79599627,-3.79795114,-3.79852106,-3.79884415,-3.799060846,-3.79921775,-3.79795173,-3.79752418,-3.79672345,-3.79622195,-3.79590748
"POLYGON ((-77.200461670884 37.5949414915997,-77.2186853962878 37.5949092028157,-77.2187277480745 37.6094097272384,-77.2005004933886 37.6094420221816,-77.200461670884 37.5949414915997))",20289,82482,56,18,7,23,"5298",9.8268,48.4,PPAQ,21120,27878400,20253,82482,56,18,7,56.2,5298,PPAQ,54.0588,54.137,54.1329,54.1035,54.0674,50.4265,49.7875,49.4483,49.223,49.0587,50.4271,51.2789,52.371,52.9753,53.3413,-2.1412,-2.063,-2.0671,-2.0965,-2.1326,-5.7735,-6.4125,-6.7517,-6.977,-7.1413,-5.7729,-4.9211,-3.829,-3.2247,-2.8587
"POLYGON ((-77.1822379304489 37.5949709726754,-77.200461670884 37.5949414915997,-77.2005004933886 37.6094420221816,-77.1822732236627 37.6094715088809,-77.1822379304489 37.5949709726754))",20293,82483,56,19,7,18,"5299",10.4877,46,PPAQ,21120,27878400,20257,82483,56,19,7,51,5299,PPAQ,52.405,52.4739,52.4712,52.4463,52.4155,49.3474,48.7991,48.5087,48.3159,48.1753,49.3478,50.0799,51.0235,51.5445,51.8595,1.405,1.4739,1.4712,1.4463,1.4155,-1.6526,-2.2009,-2.4913,-2.6841,-2.8247,-1.6522,-0.9201,0.0235,0.5445,0.8595
"POLYGON ((-77.164014176349 37.5949976460394,-77.1822379304489 37.5949709726754,-77.1822732236627 37.6094715088809,-77.164045940264 37.609498187333,-77.164014176349 37.5949976460394))",20297,82484,56,20,7,12,"5300",5.3002,39.8,PPAQ,21120,27878400,20261,82484,56,20,7,48.4,5300,PPAQ,50.1448,50.2047,50.2028,50.182,50.1561,47.5973,47.1335,46.8881,46.7251,46.6063,47.5977,48.2257,49.0303,49.4735,49.7412,1.7448,1.8047,1.8028,1.782,1.7561,-0.8027,-1.2665,-1.5119,-1.6749,-1.7937,-0.8023,-0.1743,0.6303,1.0735,1.3412
"POLYGON ((-77.1457904099506 37.5950215116888,-77.164014176349 37.5949976460394,-77.164045940264 37.609498187333,-77.1458186445598 37.6095220575349,-77.1457904099506 37.5950215116888))",20301,82485,56,21,7,6,"5301",-11.1576,29.8,PPAQ,21120,27878400,20265,82485,56,21,7,25.8,5301,PPAQ,23.8091,23.8617,23.8593,23.8401,23.8163,21.5643,21.1506,20.9291,20.7816,20.6737,21.5652,22.1743,22.8964,23.295,23.5365,-1.9909,-1.9383,-1.9407,-1.9599,-1.9837,-4.2357,-4.6494,-4.8709,-5.0184,-5.1263,-4.2348,-3.6257,-2.9036,-2.505,-2.2635
"POLYGON ((-77.1275666326204 37.595042569621,-77.1457904099506 37.5950215116888,-77.1458186445598 37.6095220575349,-77.1275913379174 37.609543119484,-77.1275666326204 37.595042569621))",20305,82486,56,22,7,1,"5302",-12.2142,26.2,PPAQ,21120,27878400,20269,82486,56,22,7,28.6,5302,PPAQ,17.7185,17.756,17.7549,17.7418,17.7256,16.1903,15.9057,15.7535,15.652,15.5778,16.1909,16.616,17.1176,17.3939,17.561,-10.8815,-10.844,-10.8451,-10.8582,-10.8744,-12.4097,-12.6943,-12.8465,-12.948,-13.0222,-12.4091,-11.984,-11.4824,-11.2061,-11.039
"POLYGON ((-77.1093428457248 37.5950608198336,-77.1275666326204 37.595042569621,-77.1275913379174 37.609543119484,-77.1093640217039 37.6095613731779,-77.1093428457248 37.5950608198336))",20309,82487,56,23,7,-5,"5303",0.93017,7.6,PPAQ,21120,27878400,20273,82487,56,23,7,9.4,5303,PPAQ,10.1741,10.1986,10.1979,10.1896,10.1792,9.22113,9.04007,8.94293,8.8781,8.83068,9.22159,9.49722,9.81822,9.99501,10.1018,0.7741,0.7986,0.7979,0.7896,0.7792,-0.17887,-0.35993,-0.45707,-0.5219,-0.56932,-0.17841,0.09722,0.41822,0.59501,0.7018
"POLYGON ((-77.0728952487031 37.5950888970923,-77.0911190506302 37.5950762623246,-77.0911366972867 37.6095768186146,-77.0729093660331 37.6095894557925,-77.0728952487031 37.5950888970923))",20317,82489,56,25,7,-16,"5305",-0.799080906,0.8,PPAQ,21120,27878400,20281,82489,56,25,7,7.2,5305,PPAQ,-0.000350296,-0.00033776,-0.000338756,-0.0003439,-0.000350133,-0.00079902,-0.000900673,-0.000957439,-0.000995639,-0.00102359,-0.000798319,-0.000639339,-0.000468274,-0.000370273,-0.000310042,-7.200350296,-7.20033776,-7.200338756,-7.2003439,-7.200350133,-7.20079902,-7.200900673,-7.200957439,-7.200995639,-7.20102359,-7.200798319,-7.200639339,-7.200468274,-7.200370273,-7.200310042
"POLYGON ((-77.2186430608988 37.5804086366413,-77.2368632419987 37.5803735468469,-77.2369091052937 37.5948741063269,-77.2186853962878 37.5949092028157,-77.2186430608988 37.5804086366413))",20672,82577,57,17,7,34,"5393",9.6702,59.6,PPAQ,21120,27878400,20636,82577,57,17,7,73.8,5393,PPAQ,74.7721,74.8355,74.8324,74.8087,74.7795,71.8124,71.2968,71.023,70.841,70.7082,71.813,72.5302,73.4199,73.9108,74.208,0.9721,1.0355,1.0324,1.0087,0.9795,-1.9876,-2.5032,-2.777,-2.959,-3.0918,-1.987,-1.2698,-0.3801,0.1108,0.408
"POLYGON ((-77.2004228634107 37.5804409192664,-77.2186430608988 37.5804086366413,-77.2186853962878 37.5949092028157,-77.200461670884 37.5949414915997,-77.2004228634107 37.5804409192664))",20676,82578,57,18,7,28,"5394",2.0378,54.2,PPAQ,21120,27878400,20640,82578,57,18,7,64.8,5394,PPAQ,54.0086,54.0896,54.0864,54.0574,54.0213,50.4006,49.7591,49.4191,49.1932,49.0284,50.4013,51.2887,52.401,53.0139,53.3844,-10.7914,-10.7104,-10.7136,-10.7426,-10.7787,-14.3994,-15.0409,-15.3809,-15.6068,-15.7716,-14.3987,-13.5113,-12.399,-11.7861,-11.4156
"POLYGON ((-77.1822026508999 37.5804703947187,-77.2004228634107 37.5804409192664,-77.200461670884 37.5949414915997,-77.1822379304489 37.5949709726754,-77.1822026508999 37.5804703947187))",20680,82579,57,19,7,22,"5395",6.7276,47.2,PPAQ,21120,27878400,20644,82579,57,19,7,53.4,5395,PPAQ,50.8853,50.9591,50.9572,50.9319,50.9004,47.7554,47.1892,46.8899,46.6912,46.5463,47.756,48.5385,49.5273,50.0708,50.399,-2.5147,-2.4409,-2.4428,-2.4681,-2.4996,-5.6446,-6.2108,-6.5101,-6.7088,-6.8537,-5.644,-4.8615,-3.8727,-3.3292,-3.001
"POLYGON ((-77.1639824247323 37.5804970629949,-77.1822026508999 37.5804703947187,-77.1822379304489 37.5949709726754,-77.164014176349 37.5949976460394,-77.1639824247323 37.5804970629949))",20684,82580,57,20,7,17,"5396",7.7943,42,PPAQ,21120,27878400,20648,82580,57,20,7,53.4,5396,PPAQ,45.8798,45.9485,45.9474,45.9249,45.8964,43.0765,42.5639,42.2928,42.113,41.9817,43.0771,43.8,44.7038,45.1997,45.4986,-7.5202,-7.4515,-7.4526,-7.4751,-7.5036,-10.3235,-10.8361,-11.1072,-11.287,-11.4183,-10.3229,-9.6,-8.6962,-8.2003,-7.9014
"POLYGON ((-77.1457621862734 37.5805209240921,-77.1639824247323 37.5804970629949,-77.164014176349 37.5949976460394,-77.1457904099506 37.5950215116888,-77.1457621862734 37.5805209240921))",20688,82581,57,21,7,11,"5397",-13.3643,38.4,PPAQ,21120,27878400,20652,82581,57,21,7,44.4,5397,PPAQ,34.8632,34.9289,34.9279,34.9065,34.8795,32.269,31.7867,31.5305,31.3601,31.2356,32.2699,32.9892,33.8488,34.3199,34.604,-9.5368,-9.4711,-9.4721,-9.4935,-9.5205,-12.131,-12.6133,-12.8695,-13.0399,-13.1644,-12.1301,-11.4108,-10.5512,-10.0801,-9.796
"POLYGON ((-77.1275419368889 37.5805419780076,-77.1457621862734 37.5805209240921,-77.1457904099506 37.5950215116888,-77.1275666326204 37.595042569621,-77.1275419368889 37.5805419780076))",20692,82582,57,22,7,6,"5398",-12.0917,31,PPAQ,21120,27878400,20656,82582,57,22,7,33.8,5398,PPAQ,23.4938,23.5475,23.5473,23.5306,23.5093,21.494,21.1136,20.911,20.7763,20.6778,21.495,22.0797,22.7649,23.1403,23.3666,-10.3062,-10.2525,-10.2527,-10.2694,-10.2907,-12.306,-12.6864,-12.889,-13.0237,-13.1222,-12.305,-11.7203,-11.0351,-10.6597,-10.4334
"POLYGON ((-77.1093216779446 37.5805602247391,-77.1275419368889 37.5805419780076,-77.1275666326204 37.595042569621,-77.1093428457248 37.5950608198336,-77.1093216779446 37.5805602247391))",20696,82583,57,23,7,0,"5399",-10.4978,24.2,PPAQ,21120,27878400,20660,82583,57,23,7,21.4,5399,PPAQ,15.5214,15.5639,15.5643,15.5518,15.5357,14.0586,13.77,13.616,13.5134,13.4385,14.0595,14.5155,15.0413,15.3293,15.5027,-5.8786,-5.8361,-5.8357,-5.8482,-5.8643,-7.3414,-7.63,-7.784,-7.8866,-7.9615,-7.3405,-6.8845,-6.3587,-6.0707,-5.8973
"POLYGON ((-77.0911014108061 37.5805756642845,-77.1093216779446 37.5805602247391,-77.1093428457248 37.5950608198336,-77.0911190506302 37.5950762623246,-77.0911014108061 37.5805756642845))",20700,82584,57,24,7,-5,"5400",-5.33411,11.4,PPAQ,21120,27878400,20664,82584,57,24,7,19,5400,PPAQ,6.33149,6.35792,6.35831,6.35074,6.34089,5.48778,5.31327,5.21937,5.15671,5.11084,5.4887,5.78428,6.10649,6.28329,6.38985,-12.66851,-12.64208,-12.64169,-12.64926,-12.65911,-13.51222,-13.68673,-13.78063,-13.84329,-13.88916,-13.5113,-13.21572,-12.89351,-12.71671,-12.61015
"POLYGON ((-77.2003840709599 37.5659403061122,-77.2186007418981 37.5659080296457,-77.2186430608988 37.5804086366413,-77.2004228634107 37.5804409192664,-77.2003840709599 37.5659403061122))",21064,82674,58,18,7,33,"5490",1.8324,55.8,PPAQ,21120,27878400,21027,82674,58,18,7,67.6,5490,PPAQ,64.2099,64.2745,64.2727,64.2505,64.2226,61.4191,60.921,60.6574,60.4822,60.3544,61.4198,62.1343,63.0099,63.4904,63.7805,-3.3901,-3.3255,-3.3273,-3.3495,-3.3774,-6.1809,-6.679,-6.9426,-7.1178,-7.2456,-6.1802,-5.4657,-4.5901,-4.1096,-3.8195
"POLYGON ((-77.1821673850078 37.5659697759414,-77.2003840709599 37.5659403061122,-77.2004228634107 37.5804409192664,-77.1822026508999 37.5804703947187,-77.1821673850078 37.5659697759414))",21068,82675,58,19,7,27,"5491",-0.9747,52.6,PPAQ,21120,27878400,21031,82675,58,19,7,67.4,5491,PPAQ,50.6054,50.6786,50.6776,50.6537,50.6235,47.6047,47.0603,46.7727,46.5819,46.4426,47.6054,48.3872,49.3521,49.8805,50.1989,-16.7946,-16.7214,-16.7224,-16.7463,-16.7765,-19.7953,-20.3397,-20.6273,-20.8181,-20.9574,-19.7946,-19.0128,-18.0479,-17.5195,-17.2011
"POLYGON ((-77.1639506854068 37.5659964391301,-77.1821673850078 37.5659697759414,-77.1822026508999 37.5804703947187,-77.1639824247323 37.5804970629949,-77.1639506854068 37.5659964391301))",21072,82676,58,20,7,22,"5492",4.7066,43.8,PPAQ,21120,27878400,21035,82676,58,20,7,59,5492,PPAQ,45.8372,45.9081,45.908,45.886,45.8579,43.0693,42.5591,42.2899,42.1113,41.981,43.07,43.8124,44.7252,45.224,45.5242,-13.1628,-13.0919,-13.092,-13.114,-13.1421,-15.9307,-16.4409,-16.7101,-16.8887,-17.019,-15.93,-15.1876,-14.2748,-13.776,-13.4758
"POLYGON ((-77.1457339735217 37.5660202956753,-77.1639506854068 37.5659964391301,-77.1639824247323 37.5804970629949,-77.1457621862734 37.5805209240921,-77.1457339735217 37.5660202956753))",21076,82677,58,21,7,16,"5493",-3.3319,39.4,PPAQ,21120,27878400,21039,82677,58,21,7,50.8,5493,PPAQ,39.9606,40.0309,40.0313,40.0103,39.9832,37.3585,36.8669,36.6069,36.4344,36.3083,37.3594,38.1013,38.9909,39.4763,39.7682,-10.8394,-10.7691,-10.7687,-10.7897,-10.8168,-13.4415,-13.9331,-14.1931,-14.3656,-14.4917,-13.4406,-12.6987,-11.8091,-11.3237,-11.0318
"POLYGON ((-77.1275172507173 37.5660413455743,-77.1457339735217 37.5660202956753,-77.1457621862734 37.5805209240921,-77.1275419368889 37.5805419780076,-77.1275172507173 37.5660413455743))",21080,82678,58,22,7,11,"5494",-7.811,33,PPAQ,21120,27878400,21043,82678,58,22,7,43,5494,PPAQ,29.4402,29.5078,29.509,29.4897,29.4647,27.1222,26.6681,26.427,26.2667,26.1496,27.1234,27.8441,28.6779,29.1327,29.4061,-13.5598,-13.4922,-13.491,-13.5103,-13.5353,-15.8778,-16.3319,-16.573,-16.7333,-16.8504,-15.8766,-15.1559,-14.3221,-13.8673,-13.5939
"POLYGON ((-77.1093005183586 37.5660595888248,-77.1275172507173 37.5660413455743,-77.1275419368889 37.5805419780076,-77.1093216779446 37.5805602247391,-77.1093005183586 37.5660595888248))",21084,82679,58,23,7,5,"5495",-3.5468,24,PPAQ,21120,27878400,21047,82679,58,23,7,29.4,5495,PPAQ,22.2316,22.2943,22.2965,22.2802,22.2585,20.3059,19.9088,19.6976,19.5573,19.4547,20.3071,20.9493,21.6874,22.0905,22.3325,-7.1684,-7.1057,-7.1035,-7.1198,-7.1415,-9.0941,-9.4912,-9.7024,-9.8427,-9.9453,-9.0929,-8.4507,-7.7126,-7.3095,-7.0675
"POLYGON ((-77.0728670304378 37.5660876553727,-77.0910837778105 37.5660750254248,-77.0911014108061 37.5805756642845,-77.0728811368391 37.5805882966422,-77.0728670304378 37.5660876553727))",21092,82681,58,25,7,-4,"5497",-4.817,13.2,PPAQ,21120,27878400,21055,82681,58,25,7,12.8,5497,PPAQ,8.71537,8.77726,8.78174,8.7686,8.7502,7.31109,6.96568,6.78032,6.65716,6.56733,7.31231,7.86659,8.51583,8.87481,9.09044,-4.08463,-4.02274,-4.01826,-4.0314,-4.0498,-5.48891,-5.83432,-6.01968,-6.14284,-6.23267,-5.48769,-4.93341,-4.28417,-3.92519,-3.70956
