riverseg,landseg,floaop,flosoy,flogwm,flogom,flolhy,floswm,flosom,flosgg,flodbl,flosch,floscl,flooac,floohy,flopas,flofsp,flofnp,flonir,flonnr,flonci,flonch,flontg,flomir,flomnr,flomci,flomch,flomtg,flomcn,flocir,flocnr,flocci,flocch,floctg,floccn,flocmo,flocfr,flohfr,flofor,flowfp,flowto,floosp,flostb,flostf,flosho,tnxaop,tnxsoy,tnxgwm,tnxgom,tnxlhy,tnxswm,tnxsom,tnxsgg,tnxdbl,tnxsch,tnxscl,tnxoac,tnxohy,tnxpas,tnxfsp,tnxfnp,tnxnir,tnxnnr,tnxnci,tnxnch,tnxntg,tnxmir,tnxmnr,tnxmci,tnxmch,tnxmtg,tnxmcn,tnxcir,tnxcnr,tnxcci,tnxcch,tnxctg,tnxccn,tnxcmo,tnxcfr,tnxhfr,tnxfor,tnxwfp,tnxwto,tnxosp,tnxstb,tnxstf,tnxsho,tpxaop,tpxsoy,tpxgwm,tpxgom,tpxlhy,tpxswm,tpxsom,tpxsgg,tpxdbl,tpxsch,tpxscl,tpxoac,tpxohy,tpxpas,tpxfsp,tpxfnp,tpxnir,tpxnnr,tpxnci,tpxnch,tpxntg,tpxmir,tpxmnr,tpxmci,tpxmch,tpxmtg,tpxmcn,tpxcir,tpxcnr,tpxcci,tpxcch,tpxctg,tpxccn,tpxcmo,tpxcfr,tpxhfr,tpxfor,tpxwfp,tpxwto,tpxosp,tpxstb,tpxstf,tpxsho,sedaop,sedsoy,sedgwm,sedgom,sedlhy,sedswm,sedsom,sedsgg,seddbl,sedsch,sedscl,sedoac,sedohy,sedpas,sedfsp,sedfnp,sednir,sednnr,sednci,sednch,sedntg,sedmir,sedmnr,sedmci,sedmch,sedmtg,sedmcn,sedcir,sedcnr,sedcci,sedcch,sedctg,sedccn,sedcmo,sedcfr,sedhfr,sedfor,sedwfp,sedwto,sedosp,sedstb,sedstf,sedsho
PM1_4430_4200,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.763606115,0.733786359,0.733786359,0.733786359,0.763606115,0.733786359,0.733786359,0.733786359,0.733786359,0.733786359,0.733786359,0.733786359,0.763606115,0.763606115,0.612926875,0.612926875,0.726619083,0.726619083,0.726619083,0.726619083,0.726619083,0.726619083,0.726619083,0.726619083,0.726619083,0.726619083,0.726619083,0,0,0,0,0,0,0,0,0.819957745,0.819957745,0.819957745,0.819957745,0.819957745,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.093138448,0.093138448,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.304996936,0.234167058,0.234142157,0.23411389,0.268432275,0.232766414,0.232766414,0.231399203,0.23197658,0.232673726,0.233171251,0.232823546,0.26803964,0.302714588,0.302714588,0.302714588,0.240300623,0.238616213,0.252975553,0.252239602,0.2461452,0.225361937,0.228739904,0.225988158,0.221456072,0.22680449,0.234447711,0,0,0,0,0,0,0,0,0.313053333,0.316100865,0.372756408,0.328521024,0.24665451,1,1,1
PM2_4860_4670,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.621180174,0.613949761,0.613949761,0.613949761,0.621180174,0.613949761,0.613949761,0.613949761,0.613949761,0.613949761,0.613949761,0.613949761,0.621180174,0.621180174,0.513228717,0.513228717,0.620589361,0.620589361,0.620589361,0.620589361,0.620589361,0.620589361,0.620589361,0.620589361,0.620589361,0.620589361,0.620589361,0,0,0,0,0,0,0,0,0.649988805,0.649988805,0.649988805,0.649988805,0.649988805,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.10388453,0.10388453,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.347449023,0.325644612,0.327834506,0.327794927,0.318032803,0.327811915,0.327811914,0.330346079,0.331288499,0.32902869,0.328966757,0.328611355,0.318838815,0.344699111,0.344699111,0.344699111,0.497167999,0.493683051,0.590493275,0.588775424,0.509260087,0.466260726,0.473249544,0.467556341,0.516920783,0.469245284,0.485058665,0,0,0,0,0,0,0,0,0.959477816,0.968818204,1.142461897,1.006884775,0.36281911,1,1,1
PM3_4660_4620,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.650058872,0.639928176,0.639928176,0.639928176,0.650058872,0.639928176,0.639928176,0.639928176,0.639928176,0.639928176,0.639928176,0.639928176,0.650058872,0.650058872,0.533443805,0.533443805,0.642111499,0.642111499,0.642111499,0.642111499,0.642111499,0.642111499,0.642111499,0.642111499,0.642111499,0.642111499,0.642111499,0,0,0,0,0,0,0,0,0.644104858,0.644104858,0.644104858,0.644104858,0.644104858,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.11882847,0.11882847,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.394286699,0.29436754,0.29412856,0.29409305,0.356696643,0.293537236,0.293537236,0.293037053,0.293534749,0.293684188,0.294107849,0.29368311,0.356707286,0.420346972,0.420346972,0.420346972,0.38069302,0.378024514,0.381306472,0.380197182,0.389952211,0.357026607,0.362378107,0.358018689,0.333797603,0.359311952,0.371420623,0,0,0,0,0,0,0,0,0.283129364,0.285885591,0.337125575,0.297118538,0.402572402,1,1,1
PM3_4670_4660,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.59535537,0.607120943,0.607120943,0.607120943,0.59535537,0.607120943,0.607120943,0.607120943,0.607120943,0.607120943,0.607120943,0.607120943,0.59535537,0.59535537,0.495151354,0.495151354,0.612907796,0.612907796,0.612907796,0.612907796,0.612907796,0.612907796,0.612907796,0.612907796,0.612907796,0.612907796,0.612907796,0,0,0,0,0,0,0,0,0.621834225,0.621834225,0.621834225,0.621834225,0.621834225,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.101582293,0.101582293,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.31259624,0.318182839,0.319397494,0.319358934,0.288185995,0.318694487,0.318694487,0.31911084,0.319630183,0.319268145,0.319579662,0.31915722,0.288728621,0.309817969,0.309817969,0.309817969,0.301749581,0.299634437,0.300202471,0.299329128,0.309088715,0.282990818,0.287232589,0.283777174,0.262798753,0.284802256,0.294399979,0,0,0,0,0,0,0,0,0.400700129,0.404600891,0.477118514,0.420498372,0.278476942,1,1,1
PM7_4150_4290,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.797909334,0.810538957,0.810538957,0.810538957,0.797909334,0.810538957,0.810538957,0.810538957,0.810538957,0.810538957,0.810538957,0.810538957,0.797909334,0.797909334,0.636939129,0.636939129,0.780568821,0.780568821,0.780568821,0.780568821,0.780568821,0.780568821,0.780568821,0.780568821,0.780568821,0.780568821,0.780568821,0,0,0,0,0,0,0,0,0.915852897,0.915852897,0.915852897,0.915852897,0.915852897,1,1,1,1.183545792,1.183644545,1.183644545,1.183644545,1.183545792,1.183644545,1.183644545,1.183644545,1.183644545,1.183644545,1.183644545,1.183644545,1.183545792,1.183545792,0.08201678,0.08201678,1.178799282,1.178799282,1.178799282,1.178799282,1.178799282,1.178799282,1.178799282,1.178799282,1.178799282,1.178799282,1.178799282,0,0,0,0,0,0,0,0,1.176096353,1.176096353,1.176096353,1.176096353,1.176096353,1,1,1,0.260004642,0.24261695,0.243110291,0.24308094,0.238128132,0.244155988,0.244155988,0.244834339,0.245374794,0.244361214,0.244367285,0.243999654,0.237798247,0.248738512,0.248738512,0.248738512,0.230456208,0.228840803,0.284130001,0.283303415,0.236061349,0.216129516,0.219369098,0.216730082,0.248728831,0.217512972,0.224843073,0,0,0,0,0,0,0,0,0.438758624,0.443029881,0.522435227,0.460437304,0.298932653,1,1,1
PM7_4200_4410,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.776337506,0.761004622,0.761004622,0.761004622,0.776337506,0.761004622,0.761004622,0.761004622,0.761004622,0.761004622,0.761004622,0.761004622,0.776337506,0.776337506,0.621838849,0.621838849,0.8157696,0.8157696,0.8157696,0.8157696,0.8157696,0.8157696,0.8157696,0.8157696,0.8157696,0.8157696,0.8157696,0,0,0,0,0,0,0,0,0.851369292,0.851369292,0.851369292,0.851369292,0.851369292,1,1,1,1.162742339,1.121045938,1.121045938,1.121045938,1.162742339,1.121045938,1.121045938,1.121045938,1.121045938,1.121045938,1.121045938,1.121045938,1.162742339,1.162742339,0.13012602,0.13012602,1.155414893,1.155414893,1.155414893,1.155414893,1.155414893,1.155414893,1.155414893,1.155414893,1.155414893,1.155414893,1.155414893,0,0,0,0,0,0,0,0,1.14495185,1.14495185,1.14495185,1.14495185,1.14495185,1,1,1,0.254891082,0.160188306,0.159335803,0.159316567,0.241985119,0.159163973,0.159163973,0.158163744,0.158350571,0.159028502,0.159290713,0.159036692,0.241336923,0.259323458,0.259323458,0.259323458,0.349011952,0.346565518,0.353937665,0.352907996,0.357500598,0.327315045,0.332221196,0.328224567,0.309838812,0.329410205,0.340511199,0,0,0,0,0,0,0,0,0.351235439,0.354654669,0.418220307,0.368589675,0.255713613,1,1,1
PM7_4290_4200,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.812694162,0.919151685,0.919151685,0.919151685,0.812694162,0.919151685,0.919151685,0.919151685,0.919151685,0.919151685,0.919151685,0.919151685,0.812694162,0.812694162,0.647288508,0.647288508,0.800749462,0.800749462,0.800749462,0.800749462,0.800749462,0.800749462,0.800749462,0.800749462,0.800749462,0.800749462,0.800749462,0,0,0,0,0,0,0,0,0.833870917,0.833870917,0.833870917,0.833870917,0.833870917,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.08819156,0.08819156,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.341531979,0.30489234,0.303821923,0.303785243,0.294736789,0.303334725,0.303334724,0.301506926,0.301956457,0.303064868,0.30352805,0.303055997,0.293999938,0.318752637,0.318752637,0.318752637,0.244552682,0.242838466,0.222256822,0.221610236,0.250500677,0.229349659,0.232787399,0.229986961,0.194564739,0.230817738,0.238596204,0,0,0,0,0,0,0,0,0.370958609,0.374569842,0.441704925,0.389287349,0.253424272,1,1,1
PM7_4410_4620,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.712213358,0.717331285,0.717331285,0.717331285,0.712213358,0.717331285,0.717331285,0.717331285,0.717331285,0.717331285,0.717331285,0.717331285,0.712213358,0.712213358,0.576951946,0.576951946,0.685050878,0.685050878,0.685050878,0.685050878,0.685050878,0.685050878,0.685050878,0.685050878,0.685050878,0.685050878,0.685050878,0,0,0,0,0,0,0,0,0.707929276,0.707929276,0.707929276,0.707929276,0.707929276,1,1,1,1.184612607,1.184396704,1.184396704,1.184396704,1.184612607,1.184396704,1.184396704,1.184396704,1.184396704,1.184396704,1.184396704,1.184396704,1.184612607,1.184612607,0.137389368,0.137389368,1.184629852,1.184629852,1.184629852,1.184629852,1.184629852,1.184629852,1.184629852,1.184629852,1.184629852,1.184629852,1.184629852,0,0,0,0,0,0,0,0,1.184558536,1.184558536,1.184558536,1.184558536,1.184558536,1,1,1,0.28368342,0.317908604,0.315957662,0.315919517,0.271117869,0.314809253,0.314809253,0.31229049,0.31293746,0.314420767,0.315133449,0.314626685,0.270471539,0.271715422,0.271715422,0.271715422,0.36314618,0.360600672,0.408402413,0.407214296,0.371978599,0.340570596,0.345675435,0.341516951,0.357517526,0.342750606,0.354301165,0,0,0,0,0,0,0,0,0.411239994,0.41524336,0.489668459,0.431559002,0.299300278,1,1,1
PM7_4620_4580,N51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.589788428,0.584800373,0.584800373,0.584800373,0.589788428,0.584800373,0.584800373,0.584800373,0.584800373,0.584800373,0.584800373,0.584800373,0.589788428,0.589788428,0.491254495,0.491254495,0.599254318,0.599254318,0.599254318,0.599254318,0.599254318,0.599254318,0.599254318,0.599254318,0.599254318,0.599254318,0.599254318,0,0,0,0,0,0,0,0,0.589990214,0.589990214,0.589990214,0.589990214,0.589990214,1,1,1,1.184282305,1.184645205,1.184645205,1.184645205,1.184282305,1.184645205,1.184645205,1.184645205,1.184645205,1.184645205,1.184645205,1.184645205,1.184282305,1.184282305,0.135094803,0.135094803,1.179402049,1.179402049,1.179402049,1.179402049,1.179402049,1.179402049,1.179402049,1.179402049,1.179402049,1.179402049,1.179402049,0,0,0,0,0,0,0,0,1.178623851,1.178623851,1.178623851,1.178623851,1.178623851,1,1,1,0.226154223,0.282513028,0.281250029,0.281216074,0.223945945,0.282529216,0.282529216,0.283446702,0.283786973,0.282639603,0.282776311,0.282379038,0.223592256,0.224714932,0.224714932,0.224714932,0.27215421,0.270246519,0.321486332,0.320551071,0.278773528,0.255235292,0.259061034,0.255944524,0.281430752,0.256869066,0.265525452,0,0,0,0,0,0,0,0,0.153794178,0.155291344,0.183124597,0.161393014,0.231333628,1,1,1
JL4_6520_6710,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.63068003,0.603899069,0.603899069,0.603899069,0.63068003,0.603899069,0.603899069,0.603899069,0.603899069,0.603899069,0.603899069,0.603899069,0.63068003,0.63068003,0.519878616,0.519878616,0.616916165,0.616916165,0.616916165,0.616916165,0.616916165,0.616916165,0.616916165,0.616916165,0.616916165,0.616916165,0.616916165,0,0,0,0,0,0,0,0,0.619777736,0.619777736,0.619777736,0.619777736,0.619777736,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.176584471,0.176584471,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.368908977,0.213945673,0.214203355,0.214207177,0.253072699,0.213481001,0.213480508,0.213094843,0.21295074,0.213261998,0.21320714,0.213322232,0.252708204,0.362834938,0.362834938,0.362834938,0.344309265,0.343492707,0.258907389,0.2742306,0.347052203,0.381725605,0.381725605,0.381725605,0.328658012,0.381725605,0.346464622,0,0,0,0,0,0,0,0,0.340058931,0.339975446,0.345179172,0.337048137,0.384822545,1,1,1
JL4_6710_6740,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.581743127,0.582493465,0.582493465,0.582493465,0.581743127,0.582493465,0.582493465,0.582493465,0.582493465,0.582493465,0.582493465,0.582493465,0.581743127,0.581743127,0.485622784,0.485622784,0.582823775,0.582823775,0.582823775,0.582823775,0.582823775,0.582823775,0.582823775,0.582823775,0.582823775,0.582823775,0.582823775,0,0,0,0,0,0,0,0,0.582452071,0.582452071,0.582452071,0.582452071,0.582452071,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.173747613,0.173747613,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.215923238,0.289798635,0.289920278,0.28992545,0.202166993,0.289536446,0.289535777,0.289488283,0.289093686,0.289300117,0.289160323,0.289249392,0.201724029,0.210700637,0.210700637,0.210700637,0.245062276,0.244481091,0.203934621,0.216004316,0.247014564,0.271693373,0.271693373,0.271693373,0.258875374,0.271693374,0.246596353,0,0,0,0,0,0,0,0,0.280686527,0.280617619,0.284912802,0.278201401,0.234675622,1,1,1
JL6_6740_7100,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.582364894,0.582013117,0.582013117,0.582013117,0.582364894,0.582013117,0.582013117,0.582013117,0.582013117,0.582013117,0.582013117,0.582013117,0.582364894,0.582364894,0.486058021,0.486058021,0.581922854,0.581922854,0.581922854,0.581922854,0.581922854,0.581922854,0.581922854,0.581922854,0.581922854,0.581922854,0.581922854,0,0,0,0,0,0,0,0,0.581528759,0.581528759,0.581528759,0.581528759,0.581528759,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.164364632,0.164364632,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.269900119,0.537246368,0.53701137,0.537020952,0.3349101,0.538525731,0.538524487,0.539663608,0.53808582,0.538307886,0.537816318,0.537484566,0.334153084,0.256030034,0.256030034,0.256030034,0.228870325,0.22832754,0.22077208,0.233838285,0.23069362,0.253741831,0.253741831,0.253741831,0.280248907,0.253741831,0.230303041,0,0,0,0,0,0,0,0,0.273852605,0.273785374,0.277975982,0.271427985,0.32098171,1,1,1
JL7_6800_7070,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.58568319,0.585473504,0.585473504,0.585473504,0.58568319,0.585473504,0.585473504,0.585473504,0.585473504,0.585473504,0.585473504,0.585473504,0.58568319,0.58568319,0.488380828,0.488380828,0.584935497,0.584935497,0.584935497,0.584935497,0.584935497,0.584935497,0.584935497,0.584935497,0.584935497,0.584935497,0.584935497,0,0,0,0,0,0,0,0,0.583954656,0.583954656,0.583954656,0.583954656,0.583954656,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.147310067,0.147310067,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.244094985,0.117104759,0.11706488,0.117066969,0.180635758,0.117656815,0.117656543,0.116842216,0.115945301,0.117023541,0.11681012,0.117191026,0.180567484,0.219094527,0.219094527,0.219094527,0.232757565,0.232205561,0.203036279,0.215052806,0.234611828,0.2580515,0.2580515,0.2580515,0.257735015,0.258051501,0.234214615,0,0,0,0,0,0,0,0,0.242439554,0.242380035,0.246089947,0.240293057,0.309796144,1,1,1
YP1_6570_6680,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.557153207,0.557361869,0.557361869,0.557361869,0.557153207,0.557361869,0.557361869,0.557361869,0.557361869,0.557361869,0.557361869,0.557361869,0.557153207,0.557153207,0.46840984,0.46840984,0.55779497,0.55779497,0.55779497,0.55779497,0.55779497,0.55779497,0.55779497,0.55779497,0.55779497,0.55779497,0.55779497,0,0,0,0,0,0,0,0,0.558104423,0.558104423,0.558104423,0.558104423,0.558104423,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.149575105,0.149575105,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.218675797,0.238519424,0.238938129,0.238942392,0.202022502,0.239036807,0.239036255,0.238815018,0.238188593,0.238190411,0.237724049,0.238800225,0.201908397,0.214379573,0.214379573,0.214379573,0.174780282,0.174365776,0.161292427,0.17083838,0.176172669,0.193773784,0.193773784,0.193773784,0.204745212,0.193773784,0.175874397,0,0,0,0,0,0,0,0,0.224438677,0.224383577,0.227818033,0.222451555,0.279030246,1,1,1
YP2_6390_6330,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.575959602,0.588807654,0.588807654,0.588807654,0.575959602,0.588807654,0.588807654,0.588807654,0.588807654,0.588807654,0.588807654,0.588807654,0.575959602,0.575959602,0.481574316,0.481574316,0.55949384,0.55949384,0.55949384,0.55949384,0.55949384,0.55949384,0.55949384,0.55949384,0.55949384,0.55949384,0.55949384,0,0,0,0,0,0,0,0,0.56310099,0.56310099,0.56310099,0.56310099,0.56310099,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.162196314,0.162196314,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.306555336,0.290497114,0.29103039,0.291035582,0.288379816,0.290604312,0.290603641,0.29142521,0.291020232,0.290586706,0.290350226,0.290528114,0.288001266,0.309780326,0.309780326,0.309780326,0.290825092,0.290135376,0.312665145,0.331169962,0.293141949,0.322429268,0.322429268,0.322429268,0.396898309,0.322429268,0.292645641,0,0,0,0,0,0,0,0,0.356636679,0.356549124,0.362006529,0.35347911,0.347426939,1,1,1
YP3_6330_6700,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.55142589,0.546924191,0.546924191,0.546924191,0.55142589,0.546924191,0.546924191,0.546924191,0.546924191,0.546924191,0.546924191,0.546924191,0.55142589,0.55142589,0.464400718,0.464400718,0.549698271,0.549698271,0.549698271,0.549698271,0.549698271,0.549698271,0.549698271,0.549698271,0.549698271,0.549698271,0.549698271,0,0,0,0,0,0,0,0,0.550037613,0.550037613,0.550037613,0.550037613,0.550037613,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.148745386,0.148745386,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.17079554,0.250288695,0.250856374,0.25086085,0.177702892,0.250206075,0.250205497,0.250362847,0.25000312,0.249151587,0.248591866,0.250445883,0.177748749,0.162218849,0.162218849,0.162218849,0.20870211,0.208207155,0.123913221,0.131246918,0.210364734,0.231381921,0.231381921,0.231381921,0.157295908,0.231381921,0.210008574,0,0,0,0,0,0,0,0,0.2007185,0.200669224,0.203740703,0.198941391,0.184170581,1,1,1
YP3_6470_6690,N51109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.584256537,0.580548139,0.580548139,0.580548139,0.584256537,0.580548139,0.580548139,0.580548139,0.580548139,0.580548139,0.580548139,0.580548139,0.584256537,0.584256537,0.487382171,0.487382171,0.580918368,0.580918368,0.580918368,0.580918368,0.580918368,0.580918368,0.580918368,0.580918368,0.580918368,0.580918368,0.580918368,0,0,0,0,0,0,0,0,0.576326727,0.576326727,0.576326727,0.576326727,0.576326727,1,1,1,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0.155559167,0.155559167,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,0,0,0,0,0,0,0,0,1.184672862,1.184672862,1.184672862,1.184672862,1.184672862,1,1,1,0.27765533,0.25598276,0.256149791,0.256154362,0.259272384,0.256710174,0.256709581,0.256408,0.255294464,0.256090582,0.255724216,0.256217786,0.25879543,0.281910652,0.281910652,0.281910652,0.266523557,0.265891474,0.229648055,0.243239577,0.268646816,0.295486867,0.295486867,0.295486867,0.291516103,0.295486867,0.268191979,0,0,0,0,0,0,0,0,0.319756291,0.31967779,0.324570836,0.316925251,0.267999242,1,1,1
